Location,Date,Time,SO2,CO,O3,NO2,PM10
4,1/3/2014,19,0.008,0.5,0.003,0.041,72
4,1/3/2014,20,0.008,0.5,0.004,0.041,80
4,1/3/2014,21,0.008,0.5,0.007,0.038,86
4,1/3/2014,22,0.007,0.5,0.013,0.028,76
4,1/3/2014,23,0.006,0.5,0.016,0.022,64
4,1/4/2014,0,0.005,0.4,0.018,0.015,57
4,1/4/2014,1,0.005,0.4,0.017,0.015,43
4,1/4/2014,2,0.005,0.3,0.019,0.012,34
4,1/4/2014,3,0.004,0.3,0.019,0.012,33
4,1/4/2014,4,0.004,0.3,0.017,0.012,36
4,1/4/2014,5,0.004,0.4,0.015,0.014,34
4,1/4/2014,6,0.004,0.4,0.008,0.024,31
4,1/4/2014,7,0.005,0.4,0.004,0.033,36
4,1/4/2014,8,0.005,0.3,0.006,0.030,40
4,1/4/2014,9,0.005,0.4,0.008,0.027,43
4,1/4/2014,10,0.005,0.4,0.012,0.025,49
4,1/4/2014,11,0.005,0.4,0.015,0.023,54
4,1/4/2014,12,0.005,0.6,0.015,0.024,57
4,1/4/2014,13,0.005,0.8,0.016,0.026,62
4,1/4/2014,14,0.005,0.6,0.019,0.024,56
4,1/4/2014,15,0.005,0.5,0.021,0.021,49
4,1/4/2014,16,0.006,0.4,0.017,0.025,47
4,1/4/2014,17,0.008,0.4,0.010,0.034,49
4,1/4/2014,18,0.009,0.4,0.007,0.038,51
4,1/4/2014,19,0.005,0.4,0.010,0.033,44
4,1/4/2014,20,0.005,0.4,0.004,0.040,44
4,1/4/2014,21,0.008,0.4,0.005,0.037,46
4,1/4/2014,22,0.005,0.5,0.008,0.033,45
4,1/4/2014,23,0.004,0.4,0.017,0.020,42
4,1/5/2014,0,0.004,0.4,0.012,0.024,40
4,1/5/2014,1,0.004,0.4,0.015,0.019,45
4,1/5/2014,2,0.005,0.4,0.017,0.016,47
4,1/5/2014,3,0.004,0.4,0.018,0.013,49
4,1/5/2014,4,0.004,0.4,0.017,0.013,52
4,1/5/2014,5,0.004,0.4,0.017,0.014,51
4,1/5/2014,6,0.005,0.4,0.015,0.017,49
4,1/5/2014,7,0.005,0.4,0.011,0.024,51
4,1/5/2014,8,0.005,0.5,0.010,0.024,51
4,1/5/2014,9,0.006,0.5,0.010,0.028,51
4,1/5/2014,10,0.006,0.5,0.011,0.029,59
4,1/5/2014,11,0.006,0.9,0.015,0.023,58
4,1/5/2014,12,0.007,0.8,0.013,0.029,57
4,1/5/2014,13,0.007,0.8,0.012,0.032,67
4,1/5/2014,14,0.009,0.6,0.014,0.031,67
4,1/5/2014,15,0.012,0.5,0.019,0.023,57
4,1/5/2014,16,0.010,0.5,0.021,0.020,49
4,1/5/2014,17,0.006,0.4,0.016,0.027,41
4,1/5/2014,18,0.008,0.4,0.009,0.035,40
4,1/5/2014,19,0.013,0.4,0.009,0.035,43
4,1/5/2014,20,0.016,0.4,0.007,0.037,40
4,1/5/2014,21,0.012,0.5,0.008,0.036,38
4,1/5/2014,22,0.007,0.5,0.009,0.033,43
4,1/5/2014,23,0.007,0.5,0.009,0.033,51
4,1/6/2014,0,0.006,0.5,0.014,0.023,52
4,1/6/2014,1,0.006,0.5,0.015,0.022,56
4,1/6/2014,2,0.005,0.5,0.007,0.030,59
4,1/6/2014,3,0.005,0.6,0.004,0.038,57
4,1/6/2014,4,0.006,0.6,0.003,0.038,62
4,1/6/2014,5,0.005,0.7,0.002,0.043,66
4,1/6/2014,6,0.005,0.8,0.003,0.047,66
4,1/6/2014,7,0.005,1.0,0.002,0.058,68
4,1/6/2014,8,0.006,1.2,0.002,0.078,78
4,1/6/2014,9,0.007,1.4,0.003,0.069,92
4,1/6/2014,10,0.009,1.3,0.005,0.056,94
4,1/6/2014,11,0.011,1.1,0.006,0.049,90
4,1/6/2014,12,0.012,1.0,0.008,0.047,90
4,1/6/2014,13,0.013,0.8,0.011,0.043,89
4,1/6/2014,14,0.013,0.7,0.011,0.042,93
4,1/6/2014,15,0.013,0.7,0.009,0.048,91
4,1/6/2014,16,0.013,0.6,0.006,0.054,85
4,1/6/2014,17,0.014,0.6,0.003,0.063,97
4,1/6/2014,18,0.016,0.7,0.003,0.062,112
4,1/6/2014,19,0.016,0.7,0.003,0.066,122
4,1/6/2014,20,0.015,0.8,0.003,0.075,114
4,1/6/2014,21,0.014,1.0,0.002,0.084,122
4,1/6/2014,22,0.017,1.1,0.003,0.085,132
4,1/6/2014,23,0.016,1.2,0.002,0.084,134
4,1/7/2014,0,0.014,1.2,0.002,0.079,131
4,1/7/2014,1,0.013,1.2,0.002,0.071,119
4,1/7/2014,2,0.012,1.1,0.003,0.067,112
4,1/7/2014,3,0.010,1.0,0.002,0.062,102
4,1/7/2014,4,0.010,0.9,0.002,0.060,99
4,1/7/2014,5,0.010,0.9,0.002,0.061,103
4,1/7/2014,6,0.010,0.9,0.002,0.059,102
4,1/7/2014,7,0.010,0.9,0.002,0.065,95
4,1/7/2014,8,0.011,1.1,0.003,0.073,104
4,1/7/2014,9,0.011,1.1,0.003,0.066,108
4,1/7/2014,10,0.012,1.0,0.006,0.051,102
4,1/7/2014,11,0.013,1.1,0.005,0.057,110
4,1/7/2014,12,0.014,1.3,0.004,0.067,125
4,1/7/2014,13,0.015,1.2,0.005,0.067,135
4,1/7/2014,14,0.014,0.9,0.007,0.058,131
4,1/7/2014,15,0.012,1.1,0.007,0.050,112
4,1/7/2014,16,0.012,0.9,0.004,0.055,97
4,1/7/2014,17,0.012,0.8,0.003,0.058,98
4,1/7/2014,18,0.011,0.8,0.003,0.061,98
4,1/7/2014,19,0.011,0.8,0.003,0.066,92
4,1/7/2014,20,0.011,0.8,0.003,0.068,100
4,1/7/2014,21,0.010,0.8,0.002,0.067,110
4,1/7/2014,22,0.009,0.9,0.002,0.060,104
4,1/7/2014,23,0.009,0.8,0.003,0.057,93
4,1/8/2014,0,0.011,0.8,0.003,0.061,95
4,1/8/2014,1,0.011,0.8,0.003,0.062,101
4,1/8/2014,2,0.012,0.8,0.002,0.056,99
4,1/8/2014,3,0.012,0.8,0.002,0.054,104
4,1/8/2014,4,0.011,0.8,0.003,0.056,106
4,1/8/2014,5,0.011,0.8,0.003,0.045,102
4,1/8/2014,6,0.009,0.8,0.006,0.042,103
4,1/8/2014,7,0.009,1.2,0.009,0.032,104
4,1/8/2014,8,0.009,1.0,0.005,0.037,108
4,1/8/2014,9,0.010,1.0,0.009,0.030,111
4,1/8/2014,10,0.011,1.0,0.012,0.024,114
4,1/8/2014,11,0.011,1.1,0.013,0.020,121
4,1/8/2014,12,0.011,1.0,0.015,0.018,122
4,1/8/2014,13,0.010,1.2,0.019,0.016,113
4,1/8/2014,14,0.008,0.8,0.025,0.015,95
4,1/8/2014,15,0.005,0.5,0.025,0.015,63
4,1/8/2014,16,0.006,0.4,0.020,0.020,41
4,1/8/2014,17,0.006,0.3,0.018,0.020,39
4,1/8/2014,18,0.006,0.3,0.017,0.021,41
4,1/8/2014,19,0.006,0.3,0.018,0.020,42
4,1/8/2014,20,0.005,0.3,0.022,0.013,32
4,1/8/2014,21,0.005,0.3,0.022,0.014,27
4,1/8/2014,22,0.004,0.3,0.022,0.013,34
4,1/8/2014,23,0.004,0.2,0.025,0.009,35
4,1/9/2014,0,0.004,0.2,0.026,0.008,32
4,1/9/2014,1,0.003,0.2,0.027,0.006,29
4,1/9/2014,2,0.003,0.7,0.029,0.004,25
4,1/9/2014,3,0.003,0.9,0.029,0.004,25
4,1/9/2014,4,0.003,0.9,0.027,0.005,25
4,1/9/2014,5,0.003,1.0,0.023,0.010,27
4,1/9/2014,6,0.004,0.9,0.018,0.016,31
4,1/9/2014,7,0.004,0.9,0.014,0.023,29
4,1/9/2014,8,0.004,0.9,0.015,0.020,29
4,1/9/2014,9,0.004,1.0,0.018,0.018,36
4,1/9/2014,10,0.004,0.7,0.021,0.014,37
4,1/9/2014,11,0.004,0.6,0.022,0.016,35
4,1/9/2014,12,0.004,0.8,0.025,0.012,33
4,1/9/2014,13,0.003,0.7,0.027,0.010,30
4,1/9/2014,14,0.003,0.4,0.029,0.009,31
4,1/9/2014,15,0.004,0.3,0.030,0.009,29
4,1/9/2014,16,0.005,0.2,0.027,0.013,24
4,1/9/2014,17,0.005,0.2,0.021,0.020,23
4,1/9/2014,18,0.004,0.2,0.018,0.024,23
4,1/9/2014,19,0.004,0.2,0.017,0.024,23
4,1/9/2014,20,0.004,0.3,0.018,0.023,27
4,1/9/2014,21,0.004,0.3,0.016,0.025,29
4,1/9/2014,22,0.004,0.3,0.022,0.016,28
4,1/9/2014,23,0.004,0.3,0.019,0.019,27
4,1/10/2014,0,0.004,0.3,0.022,0.015,25
4,1/10/2014,1,0.004,0.4,0.025,0.012,24
4,1/10/2014,2,0.005,0.4,0.024,0.014,25
4,1/10/2014,3,0.005,0.3,0.020,0.019,22
4,1/10/2014,4,0.006,0.4,0.009,0.035,22
4,1/10/2014,5,0.006,0.4,0.009,0.033,26
4,1/10/2014,6,0.005,0.5,0.005,0.040,28
4,1/10/2014,7,0.006,0.5,0.003,0.044,29
4,1/10/2014,8,0.006,0.5,0.004,0.045,33
4,1/10/2014,9,0.006,0.5,0.006,0.042,42
4,1/10/2014,10,0.007,0.5,0.008,0.040,46
4,1/10/2014,11,0.009,0.5,0.011,0.034,51
4,1/10/2014,12,0.009,0.7,0.012,0.033,53
4,1/10/2014,13,0.009,0.9,0.011,0.036,55
4,1/10/2014,14,0.009,0.8,0.009,0.042,63
4,1/10/2014,15,0.009,0.6,0.012,0.036,64
4,1/10/2014,16,0.009,0.6,0.009,0.039,61
4,1/10/2014,17,0.008,0.5,0.011,0.035,57
4,1/10/2014,18,0.008,0.5,0.004,0.047,52
4,1/10/2014,19,0.009,0.6,0.002,0.053,58
4,1/10/2014,20,0.011,0.7,0.002,0.054,61
4,1/10/2014,21,0.009,0.7,0.002,0.052,59
4,1/10/2014,22,0.008,0.7,0.003,0.044,60
4,1/10/2014,23,0.017,0.6,0.003,0.042,53
4,1/11/2014,0,0.015,0.6,0.003,0.044,65
4,1/11/2014,1,0.013,0.7,0.002,0.046,88
4,1/11/2014,2,0.012,0.7,0.002,0.048,102
4,1/11/2014,3,0.009,0.8,0.002,0.050,101
4,1/11/2014,4,0.008,0.9,0.002,0.047,95
4,1/11/2014,5,0.007,0.9,0.002,0.045,86
4,1/11/2014,6,0.007,1.5,0.002,0.053,83
4,1/11/2014,7,0.007,1.5,0.002,0.064,89
4,1/11/2014,8,0.009,1.5,0.003,0.073,94
4,1/11/2014,9,0.011,1.4,0.004,0.055,99
4,1/11/2014,10,0.011,1.4,0.008,0.044,93
4,1/11/2014,11,0.007,1.6,0.016,0.033,83
4,1/11/2014,12,0.006,1.4,0.019,0.027,61
4,1/11/2014,13,0.007,1.1,0.016,0.033,43
4,1/11/2014,14,0.014,1.0,0.009,0.050,50
4,1/11/2014,15,0.016,0.8,0.006,0.057,69
4,1/11/2014,16,0.010,0.7,0.005,0.050,81
4,1/11/2014,17,0.008,0.6,0.003,0.051,64
4,1/11/2014,18,0.008,0.5,0.002,0.054,49
4,1/11/2014,19,0.009,0.6,0.002,0.056,58
4,1/11/2014,20,0.009,0.6,0.003,0.056,67
4,1/11/2014,21,0.007,0.6,0.003,0.051,57
4,1/11/2014,22,0.008,0.6,0.002,0.057,45
4,1/11/2014,23,0.013,0.8,0.002,0.076,55
4,1/12/2014,0,0.016,1.0,0.002,0.076,75
4,1/12/2014,1,0.015,1.1,0.002,0.056,83
4,1/12/2014,2,0.019,0.9,0.002,0.048,93
4,1/12/2014,3,0.018,0.9,0.003,0.047,105
4,1/12/2014,4,0.019,0.8,0.003,0.048,111
4,1/12/2014,5,0.017,0.9,0.003,0.050,120
4,1/12/2014,6,0.016,1.2,0.002,0.056,122
4,1/12/2014,7,0.015,1.5,0.002,0.053,127
4,1/12/2014,8,0.014,1.3,0.003,0.048,124
4,1/12/2014,9,0.011,1.2,0.004,0.042,118
4,1/12/2014,10,0.011,1.3,0.010,0.026,111
4,1/12/2014,11,0.015,1.5,0.018,0.019,114
4,1/12/2014,12,0.013,1.2,0.023,0.016,113
4,1/12/2014,13,0.012,0.9,0.027,0.015,94
4,1/12/2014,14,0.010,0.7,0.028,0.015,85
4,1/12/2014,15,0.008,0.6,0.028,0.014,78
4,1/12/2014,16,0.005,0.4,0.028,0.015,62
4,1/12/2014,17,0.007,0.3,0.026,0.016,49
4,1/12/2014,18,0.010,0.3,0.023,0.018,40
4,1/12/2014,19,0.009,0.3,0.023,0.015,32
4,1/12/2014,20,0.004,0.2,0.023,0.014,35
4,1/12/2014,21,0.004,0.2,0.024,0.011,40
4,1/12/2014,22,0.004,0.2,0.024,0.011,44
4,1/12/2014,23,0.004,0.2,0.026,0.008,40
4,1/13/2014,0,0.004,0.3,0.027,0.007,36
4,1/13/2014,1,0.004,0.5,0.028,0.006,33
4,1/13/2014,2,0.004,0.6,0.027,0.006,27
4,1/13/2014,3,0.004,0.6,0.025,0.009,24
4,1/13/2014,4,0.005,0.5,0.024,0.011,27
4,1/13/2014,5,0.004,0.4,0.021,0.015,28
4,1/13/2014,6,0.004,0.9,0.017,0.020,32
4,1/13/2014,7,0.004,0.7,0.016,0.021,30
4,1/13/2014,8,0.004,0.8,0.013,0.026,28
4,1/13/2014,9,0.004,0.7,0.014,0.027,34
4,1/13/2014,10,0.005,0.5,0.014,0.029,37
4,1/13/2014,11,0.005,0.4,0.017,0.026,47
4,1/13/2014,12,0.004,0.4,0.024,0.017,50
4,1/13/2014,13,0.003,0.3,0.027,0.013,39
4,1/13/2014,14,0.004,0.3,0.027,0.015,35
4,1/13/2014,15,0.004,0.2,0.025,0.017,35
4,1/13/2014,16,0.004,0.3,0.025,0.018,36
4,1/13/2014,17,0.004,0.3,0.019,0.024,32
4,1/13/2014,18,0.005,0.3,0.012,0.034,33
4,1/13/2014,19,0.006,0.3,0.014,0.031,38
4,1/13/2014,20,0.005,0.3,0.014,0.031,34
4,1/13/2014,21,0.005,0.3,0.014,0.029,27
4,1/13/2014,22,0.005,0.3,0.012,0.031,28
4,1/13/2014,23,0.005,0.3,0.016,0.027,34
4,1/14/2014,0,0.005,0.3,0.019,0.022,41
4,1/14/2014,1,0.005,0.3,0.023,0.014,44
4,1/14/2014,2,0.005,0.5,0.021,0.015,46
4,1/14/2014,3,0.005,0.5,0.014,0.025,47
4,1/14/2014,4,0.005,0.6,0.012,0.028,45
4,1/14/2014,5,0.006,0.5,0.013,0.025,48
4,1/14/2014,6,0.006,0.5,0.003,0.041,52
4,1/14/2014,7,0.005,0.6,0.003,0.040,56
4,1/14/2014,8,0.006,0.6,0.003,0.048,56
4,1/14/2014,9,0.007,0.8,0.003,0.059,71
4,1/14/2014,10,0.008,1.3,0.005,0.061,94
4,1/14/2014,11,0.007,1.1,0.010,0.052,92
4,1/14/2014,12,0.007,0.9,0.016,0.033,77
4,1/14/2014,13,0.006,0.7,0.025,0.019,55
4,1/14/2014,14,0.007,0.7,0.025,0.034,38
4,1/14/2014,15,0.008,0.4,0.021,0.029,43
4,1/14/2014,16,0.010,0.4,0.019,0.033,52
4,1/14/2014,17,0.008,0.4,0.014,0.036,51
4,1/14/2014,18,0.007,0.4,0.007,0.045,46
4,1/14/2014,19,0.007,0.4,0.006,0.047,47
4,1/14/2014,20,0.011,0.5,0.009,0.043,45
4,1/14/2014,21,0.011,0.5,0.011,0.040,56
4,1/14/2014,22,0.014,0.6,0.009,0.043,66
4,1/14/2014,23,0.009,0.6,0.007,0.044,70
4,1/15/2014,0,0.009,0.6,0.008,0.039,69
4,1/15/2014,1,0.008,0.6,0.008,0.038,69
4,1/15/2014,2,0.007,0.6,0.019,0.021,67
4,1/15/2014,3,0.006,0.5,0.019,0.020,63
4,1/15/2014,4,0.006,0.5,0.015,0.022,63
4,1/15/2014,5,0.006,0.5,0.006,0.035,65
4,1/15/2014,6,0.007,0.6,0.004,0.042,67
4,1/15/2014,7,0.007,0.7,0.003,0.045,78
4,1/15/2014,8,0.007,0.8,0.003,0.059,85
4,1/15/2014,9,0.008,0.9,0.005,0.053,97
4,1/15/2014,10,0.007,0.8,0.011,0.042,95
4,1/15/2014,11,0.007,0.8,0.013,0.040,71
4,1/15/2014,12,0.007,1.3,0.010,0.045,70
4,1/15/2014,13,0.011,1.2,0.017,0.035,62
4,1/15/2014,14,0.013,0.8,0.018,0.034,67
4,1/15/2014,15,0.012,0.7,0.021,0.029,76
4,1/15/2014,16,0.011,0.6,0.022,0.027,74
4,1/15/2014,17,0.012,0.6,0.006,0.051,69
4,1/15/2014,18,0.011,0.6,0.003,0.055,72
4,1/15/2014,19,0.013,0.6,0.003,0.060,79
4,1/15/2014,20,0.013,0.7,0.003,0.062,80
4,1/15/2014,21,0.013,0.8,0.002,0.074,78
4,1/15/2014,22,0.012,1.0,0.002,0.083,87
4,1/15/2014,23,0.011,1.2,0.002,0.084,108
4,1/16/2014,0,0.011,1.3,0.003,0.077,106
4,1/16/2014,1,0.010,1.4,0.003,0.070,92
4,1/16/2014,2,0.010,1.3,0.002,0.061,89
4,1/16/2014,3,0.010,1.1,0.002,0.055,79
4,1/16/2014,4,0.010,1.0,0.002,0.055,71
4,1/16/2014,5,0.011,0.9,0.002,0.055,71
4,1/16/2014,6,0.011,0.9,0.003,0.052,71
4,1/16/2014,7,0.012,0.8,0.003,0.052,83
4,1/16/2014,8,0.013,0.9,0.003,0.053,90
4,1/16/2014,9,0.013,0.9,0.003,0.053,91
4,1/16/2014,10,0.014,0.9,0.005,0.050,97
4,1/16/2014,11,0.015,0.9,0.006,0.051,112
4,1/16/2014,12,0.015,0.9,0.005,0.062,130
4,1/16/2014,13,0.018,0.9,0.007,0.062,154
4,1/16/2014,14,0.017,0.9,0.010,0.049,168
4,1/16/2014,15,0.019,0.9,0.014,0.042,165
4,1/16/2014,16,0.018,0.9,0.011,0.046,163
4,1/16/2014,17,0.018,0.9,0.005,0.058,158
4,1/16/2014,18,0.017,1.0,0.003,0.070,168
4,1/16/2014,19,0.017,1.2,0.003,0.080,179
4,1/16/2014,20,0.016,1.4,0.003,0.094,180
4,1/16/2014,21,0.015,1.5,0.003,0.098,184
4,1/16/2014,22,0.015,1.7,0.003,0.085,196
4,1/16/2014,23,0.015,1.7,0.003,0.068,206
4,1/17/2014,0,0.012,1.5,0.003,0.059,205
4,1/17/2014,1,0.010,1.5,0.003,0.066,191
4,1/17/2014,2,0.010,1.5,0.002,0.070,185
4,1/17/2014,3,0.008,1.5,0.003,0.062,196
4,1/17/2014,4,0.008,1.5,0.003,0.058,204
4,1/17/2014,5,0.007,1.5,0.002,0.054,198
4,1/17/2014,6,0.007,1.6,0.002,0.063,195
4,1/17/2014,7,0.007,1.7,0.003,0.070,200
4,1/17/2014,8,0.008,1.7,0.003,0.061,207
4,1/17/2014,9,0.010,1.7,0.003,0.057,209
4,1/17/2014,10,0.013,1.7,0.004,0.061,211
4,1/17/2014,11,0.018,1.7,0.006,0.056,203
4,1/17/2014,12,0.014,1.5,0.009,0.051,167
4,1/17/2014,13,0.011,1.1,0.016,0.037,123
4,1/17/2014,14,0.009,0.8,0.020,0.031,90
4,1/17/2014,15,0.010,0.7,0.017,0.037,77
4,1/17/2014,16,0.009,0.6,0.013,0.041,79
4,1/17/2014,17,0.009,0.6,0.004,0.054,77
4,1/17/2014,18,0.010,0.7,0.004,0.057,97
4,1/17/2014,19,0.009,0.7,0.004,0.054,111
4,1/17/2014,20,0.008,0.7,0.005,0.051,90
4,1/17/2014,21,0.008,0.7,0.008,0.044,77
4,1/17/2014,22,0.014,0.7,0.010,0.040,75
4,1/17/2014,23,0.012,0.7,0.012,0.036,74
4,1/18/2014,0,0.009,0.6,0.016,0.029,74
4,1/18/2014,1,0.009,0.6,0.024,0.017,65
4,1/18/2014,2,0.012,0.6,0.022,0.018,66
4,1/18/2014,3,0.008,0.5,0.025,0.014,64
4,1/18/2014,4,0.008,0.5,0.026,0.012,59
4,1/18/2014,5,0.008,0.5,0.023,0.017,61
4,1/18/2014,6,0.008,1.2,0.015,0.026,64
4,1/18/2014,7,0.008,1.4,0.006,0.043,67
4,1/18/2014,8,0.012,1.9,0.005,0.051,75
4,1/18/2014,9,0.012,1.8,0.017,0.025,79
4,1/18/2014,10,0.011,1.6,0.021,0.019,75
4,1/18/2014,11,0.007,1.2,0.027,0.013,62
4,1/18/2014,12,0.007,1.1,0.028,0.012,50
4,1/18/2014,13,0.007,0.7,0.029,0.011,51
4,1/18/2014,14,0.006,0.5,0.029,0.011,52
4,1/18/2014,15,0.007,0.4,0.028,0.012,61
4,1/18/2014,16,0.008,0.4,0.026,0.015,72
4,1/18/2014,17,0.008,0.4,0.021,0.020,72
4,1/18/2014,18,0.007,0.4,0.017,0.025,70
4,1/18/2014,19,0.007,0.4,0.021,0.020,68
4,1/18/2014,20,0.007,0.4,0.019,0.021,71
4,1/18/2014,21,0.007,0.4,0.020,0.019,73
4,1/18/2014,22,0.007,0.4,0.019,0.020,71
4,1/18/2014,23,0.008,0.4,0.019,0.019,63
4,1/19/2014,0,0.007,0.4,0.021,0.016,57
4,1/19/2014,1,0.007,0.4,0.021,0.014,51
4,1/19/2014,2,0.007,0.4,0.021,0.014,47
4,1/19/2014,3,0.007,0.4,0.022,0.013,45
4,1/19/2014,4,0.008,0.4,0.012,0.026,44
4,1/19/2014,5,0.007,0.5,0.010,0.030,49
4,1/19/2014,6,0.007,0.9,0.011,0.029,51
4,1/19/2014,7,0.008,0.9,0.002,0.046,47
4,1/19/2014,8,0.008,1.2,0.005,0.044,57
4,1/19/2014,9,0.010,0.9,0.011,0.034,62
4,1/19/2014,10,0.011,0.8,0.018,0.024,70
4,1/19/2014,11,0.010,0.9,0.021,0.022,73
4,1/19/2014,12,0.009,1.4,0.022,0.020,54
4,1/19/2014,13,0.011,1.0,0.023,0.022,45
4,1/19/2014,14,0.010,0.7,0.024,0.022,52
4,1/19/2014,15,0.011,0.6,0.026,0.023,58
4,1/19/2014,16,0.011,0.5,0.019,0.032,57
4,1/19/2014,17,0.011,0.5,0.013,0.036,54
4,1/19/2014,18,0.010,0.5,0.006,0.043,61
4,1/19/2014,19,0.013,0.5,0.005,0.045,61
4,1/19/2014,20,0.012,0.6,0.003,0.053,59
4,1/19/2014,21,0.010,0.6,0.007,0.043,61
4,1/19/2014,22,0.011,0.6,0.003,0.051,58
4,1/19/2014,23,0.010,0.6,0.003,0.048,60
4,1/20/2014,0,0.008,0.6,0.003,0.047,60
4,1/20/2014,1,0.008,0.7,0.005,0.041,61
4,1/20/2014,2,0.007,0.6,0.010,0.030,59
4,1/20/2014,3,0.006,0.6,0.010,0.028,56
4,1/20/2014,4,0.006,0.5,0.009,0.028,57
4,1/20/2014,5,0.005,0.5,0.007,0.031,55
4,1/20/2014,6,0.005,0.5,0.004,0.037,54
4,1/20/2014,7,0.005,0.6,0.003,0.042,58
4,1/20/2014,8,0.005,0.6,0.003,0.042,62
4,1/20/2014,9,0.006,0.7,0.005,0.040,65
4,1/20/2014,10,0.006,0.7,0.007,0.036,71
4,1/20/2014,11,0.008,0.7,0.006,0.043,84
4,1/20/2014,12,0.013,0.7,0.008,0.045,98
4,1/20/2014,13,0.013,1.0,0.007,0.044,126
4,1/20/2014,14,0.011,0.9,0.009,0.039,149
4,1/20/2014,15,0.008,0.8,0.007,0.041,136
4,1/20/2014,16,0.008,0.8,0.005,0.044,110
4,1/20/2014,17,0.009,0.8,0.012,0.030,106
4,1/20/2014,18,0.008,0.7,0.014,0.023,93
4,1/20/2014,19,0.009,0.6,0.016,0.023,62
4,1/20/2014,20,0.011,0.4,0.017,0.022,68
4,1/20/2014,21,0.010,0.3,0.018,0.020,74
4,1/20/2014,22,0.007,0.7,0.023,0.014,68
4,1/20/2014,23,0.007,0.6,0.025,0.013,56
