Location,Date,Time,SO2,CO,O3,NO2,PM10
3,1/9/2014,1,0.003,0.2,0.030,0.008,26
3,1/9/2014,2,0.003,0.2,0.029,0.008,25
3,1/9/2014,3,0.005,0.2,0.026,0.011,19
3,1/9/2014,4,0.003,0.2,0.025,0.012,25
3,1/9/2014,5,0.003,0.2,0.025,0.011,19
3,1/9/2014,6,0.008,0.3,0.018,0.017,27
3,1/9/2014,7,0.004,0.3,0.012,0.023,33
3,1/9/2014,8,0.007,0.3,0.013,0.022,38
3,1/9/2014,9,0.007,0.3,0.016,0.021,35
3,1/9/2014,10,0.006,0.3,0.018,0.021,38
3,1/9/2014,11,0.005,0.3,0.021,0.019,48
3,1/9/2014,12,0.004,0.3,0.024,0.016,44
3,1/9/2014,13,0.004,0.3,0.027,0.013,41
3,1/9/2014,14,0.003,0.2,0.030,0.012,33
3,1/9/2014,15,0.003,0.2,0.035,0.009,34
3,1/9/2014,16,0.002,0.2,0.035,0.010,29
3,1/9/2014,17,0.003,0.2,0.031,0.013,17
3,1/9/2014,18,0.003,0.3,0.025,0.017,24
3,1/9/2014,19,0.005,0.3,0.018,0.021,25
3,1/9/2014,20,0.006,0.4,0.011,0.029,32
3,1/9/2014,21,0.004,0.4,0.004,0.035,38
3,1/9/2014,22,0.004,0.5,0.004,0.035,60
3,1/9/2014,23,0.003,0.5,0.004,0.032,57
3,1/10/2014,0,0.003,0.5,0.004,0.033,46
3,1/10/2014,1,0.003,0.5,0.004,0.031,47
3,1/10/2014,2,0.003,0.5,0.004,0.029,44
3,1/10/2014,3,0.003,0.5,0.004,0.026,44
3,1/10/2014,4,0.003,0.5,0.004,0.025,42
3,1/10/2014,5,0.003,0.5,0.004,0.026,40
3,1/10/2014,6,0.003,0.5,0.004,0.030,58
3,1/10/2014,7,0.004,0.5,0.004,0.037,63
3,1/10/2014,8,0.004,0.4,0.005,0.035,86
3,1/10/2014,9,0.004,0.4,0.009,0.031,60
3,1/10/2014,10,0.004,0.3,0.016,0.025,53
3,1/10/2014,11,0.005,0.3,0.017,0.025,42
3,1/10/2014,12,0.005,0.4,0.018,0.025,40
3,1/10/2014,13,0.006,0.4,0.019,0.023,47
3,1/10/2014,14,0.006,0.4,0.020,0.021,55
3,1/10/2014,15,0.006,0.4,0.019,0.023,54
3,1/10/2014,16,0.006,0.4,0.017,0.025,61
3,1/10/2014,17,0.006,0.5,0.008,0.035,55
3,1/10/2014,18,0.006,0.6,0.005,0.040,75
3,1/10/2014,19,0.005,0.6,0.004,0.040,76
3,1/10/2014,20,0.005,0.7,0.006,0.040,79
3,1/10/2014,21,0.004,0.8,0.007,0.038,87
3,1/10/2014,22,0.004,0.8,0.006,0.037,105
3,1/10/2014,23,0.003,0.8,0.006,0.034,91
3,1/11/2014,0,0.003,0.7,0.005,0.030,86
3,1/11/2014,1,0.003,0.7,0.004,0.029,80
3,1/11/2014,2,0.003,0.7,0.004,0.027,79
3,1/11/2014,3,0.004,0.7,0.004,0.029,77
3,1/11/2014,4,0.003,0.6,0.005,0.026,75
3,1/11/2014,5,0.003,0.6,0.005,0.024,70
3,1/11/2014,6,0.003,0.7,0.004,0.028,73
3,1/11/2014,7,0.004,0.8,0.004,0.034,86
3,1/11/2014,8,0.004,1.0,0.004,0.038,102
3,1/11/2014,9,0.004,0.9,0.005,0.043,122
3,1/11/2014,10,0.005,0.7,0.009,0.038,136
3,1/11/2014,11,0.005,0.4,0.022,0.020,97
3,1/11/2014,12,0.005,0.3,0.023,0.021,50
3,1/11/2014,13,0.005,0.3,0.025,0.021,39
3,1/11/2014,14,0.004,0.3,0.022,0.022,42
3,1/11/2014,15,0.004,0.3,0.019,0.026,51
3,1/11/2014,16,0.004,0.3,0.021,0.023,57
3,1/11/2014,17,0.004,0.6,0.013,0.031,52
3,1/11/2014,18,0.004,0.6,0.005,0.040,97
3,1/11/2014,19,0.004,0.6,0.005,0.039,117
3,1/11/2014,20,0.004,0.6,0.005,0.036,94
3,1/11/2014,21,0.004,0.6,0.005,0.035,97
3,1/11/2014,22,0.004,0.7,0.005,0.034,78
3,1/11/2014,23,0.004,0.6,0.004,0.031,80
3,1/12/2014,0,0.004,0.7,0.004,0.029,75
3,1/12/2014,1,0.004,0.7,0.005,0.027,71
3,1/12/2014,2,0.003,0.8,0.006,0.025,75
3,1/12/2014,3,0.003,0.7,0.007,0.024,76
3,1/12/2014,4,0.003,0.8,0.007,0.023,83
3,1/12/2014,5,0.003,0.7,0.007,0.024,74
3,1/12/2014,6,0.003,0.8,0.007,0.025,82
3,1/12/2014,7,0.004,1.0,0.007,0.029,89
3,1/12/2014,8,0.005,1.1,0.007,0.034,97
3,1/12/2014,9,0.005,0.9,0.006,0.033,129
3,1/12/2014,10,0.006,0.8,0.009,0.031,141
3,1/12/2014,11,0.009,0.7,0.012,0.031,134
3,1/12/2014,12,0.011,0.7,0.021,0.022,123
3,1/12/2014,13,0.009,0.7,0.026,0.019,133
3,1/12/2014,14,0.007,0.5,0.032,0.015,116
3,1/12/2014,15,0.005,0.4,0.035,0.011,82
3,1/12/2014,16,0.004,0.3,0.035,0.011,56
3,1/12/2014,17,0.003,0.3,0.033,0.011,55
3,1/12/2014,18,0.003,0.2,0.032,0.012,48
3,1/12/2014,19,0.003,0.2,0.032,0.010,35
3,1/12/2014,20,0.003,0.2,0.033,0.010,32
3,1/12/2014,21,0.005,0.2,0.029,0.011,28
3,1/12/2014,22,0.007,0.3,0.024,0.014,39
3,1/12/2014,23,0.004,0.3,0.022,0.015,41
3,1/13/2014,0,0.004,0.3,0.023,0.013,42
3,1/13/2014,1,0.003,0.3,0.026,0.009,38
3,1/13/2014,2,0.004,0.4,0.021,0.013,37
3,1/13/2014,3,0.004,0.3,0.019,0.013,40
3,1/13/2014,4,0.003,0.3,0.018,0.014,46
3,1/13/2014,5,0.003,0.3,0.011,0.019,34
3,1/13/2014,6,0.004,0.4,0.006,0.030,37
3,1/13/2014,7,0.004,0.5,0.004,0.036,48
3,1/13/2014,8,0.006,0.5,0.004,0.039,89
3,1/13/2014,9,0.007,0.4,0.011,0.031,124
3,1/13/2014,10,0.007,0.4,0.015,0.030,56
3,1/13/2014,11,0.007,0.3,0.018,0.026,58
3,1/13/2014,12,0.006,0.3,0.019,0.025,54
3,1/13/2014,13,0.005,0.3,0.020,0.024,54
3,1/13/2014,14,0.005,0.3,0.025,0.021,51
3,1/13/2014,15,0.005,0.3,0.026,0.020,42
3,1/13/2014,16,0.004,0.3,0.025,0.020,32
3,1/13/2014,17,0.004,0.3,0.017,0.028,38
3,1/13/2014,18,0.004,0.4,0.008,0.039,46
3,1/13/2014,19,0.005,0.4,0.006,0.037,63
3,1/13/2014,20,0.004,0.4,0.005,0.037,70
3,1/13/2014,21,0.004,0.6,0.004,0.037,66
3,1/13/2014,22,0.004,0.6,0.004,0.035,71
3,1/13/2014,23,0.003,0.5,0.004,0.032,65
3,1/14/2014,0,0.004,0.5,0.004,0.028,60
3,1/14/2014,1,0.004,0.5,0.004,0.025,50
3,1/14/2014,2,0.004,0.5,0.004,0.026,48
3,1/14/2014,3,0.004,0.6,0.004,0.029,51
3,1/14/2014,4,0.004,0.7,0.004,0.029,51
3,1/14/2014,5,0.003,0.6,0.004,0.027,51
3,1/14/2014,6,0.004,0.6,0.004,0.030,45
3,1/14/2014,7,0.004,0.7,0.004,0.036,48
3,1/14/2014,8,0.005,0.8,0.004,0.045,78
3,1/14/2014,9,0.006,0.9,0.005,0.052,115
3,1/14/2014,10,0.005,0.6,0.008,0.040,133
3,1/14/2014,11,0.004,0.5,0.012,0.036,89
3,1/14/2014,12,0.004,0.4,0.017,0.032,76
3,1/14/2014,13,0.007,0.4,0.020,0.034,62
3,1/14/2014,14,0.009,0.5,0.016,0.042,62
3,1/14/2014,15,0.006,0.5,0.013,0.041,72
3,1/14/2014,16,0.007,0.4,0.019,0.030,67
3,1/14/2014,17,0.006,0.5,0.012,0.036,51
3,1/14/2014,18,0.005,0.6,0.008,0.040,70
3,1/14/2014,19,0.005,0.6,0.006,0.041,66
3,1/14/2014,20,0.005,0.7,0.006,0.040,84
3,1/14/2014,21,0.004,0.7,0.006,0.038,82
3,1/14/2014,22,0.004,0.7,0.005,0.037,70
3,1/14/2014,23,0.005,0.7,0.004,0.034,93
3,1/15/2014,0,0.004,0.7,0.004,0.031,95
3,1/15/2014,1,0.004,0.7,0.004,0.032,86
3,1/15/2014,2,0.003,0.7,0.004,0.031,73
3,1/15/2014,3,0.003,0.7,0.004,0.032,74
3,1/15/2014,4,0.003,0.7,0.004,0.030,70
3,1/15/2014,5,0.003,0.7,0.004,0.030,67
3,1/15/2014,6,0.003,0.7,0.004,0.034,69
3,1/15/2014,7,0.004,0.8,0.004,0.041,71
3,1/15/2014,8,0.005,0.9,0.004,0.050,88
3,1/15/2014,9,0.006,1.1,0.005,0.059,114
3,1/15/2014,10,0.005,0.7,0.008,0.043,164
3,1/15/2014,11,0.005,0.6,0.013,0.039,109
3,1/15/2014,12,0.004,0.5,0.015,0.038,92
3,1/15/2014,13,0.007,0.5,0.021,0.029,94
3,1/15/2014,14,0.008,0.5,0.026,0.025,74
3,1/15/2014,15,0.008,0.5,0.031,0.019,79
3,1/15/2014,16,0.011,0.7,0.008,0.053,73
3,1/15/2014,17,0.008,0.6,0.013,0.035,72
3,1/15/2014,18,0.006,0.7,0.006,0.046,93
3,1/15/2014,19,0.005,0.8,0.005,0.043,124
3,1/15/2014,20,0.005,0.8,0.006,0.042,119
3,1/15/2014,21,0.005,0.8,0.007,0.039,136
3,1/15/2014,22,0.004,0.8,0.007,0.036,121
3,1/15/2014,23,0.004,0.7,0.006,0.031,101
3,1/16/2014,0,0.003,0.6,0.006,0.027,83
3,1/16/2014,1,0.003,0.6,0.005,0.025,65
3,1/16/2014,2,0.003,0.6,0.004,0.024,67
3,1/16/2014,3,0.004,0.6,0.004,0.030,74
3,1/16/2014,4,0.005,0.6,0.006,0.034,80
3,1/16/2014,5,0.006,0.7,0.007,0.038,86
3,1/16/2014,6,0.006,0.7,0.007,0.039,93
3,1/16/2014,7,0.006,0.7,0.007,0.041,104
3,1/16/2014,8,0.006,0.7,0.006,0.040,108
3,1/16/2014,9,0.006,0.7,0.006,0.040,109
3,1/16/2014,10,0.006,0.7,0.007,0.039,114
3,1/16/2014,11,0.007,0.7,0.011,0.037,120
3,1/16/2014,12,0.008,0.8,0.011,0.039,119
3,1/16/2014,13,0.008,0.7,0.011,0.036,122
3,1/16/2014,14,0.008,0.7,0.014,0.033,125
3,1/16/2014,15,0.009,0.7,0.017,0.033,146
3,1/16/2014,16,0.010,0.7,0.020,0.032,154
3,1/16/2014,17,0.009,0.7,0.009,0.044,151
3,1/16/2014,18,0.006,0.8,0.004,0.044,169
3,1/16/2014,19,0.005,1.0,0.004,0.047,166
3,1/16/2014,20,0.005,1.0,0.005,0.046,177
3,1/16/2014,21,0.004,1.0,0.005,0.043,164
3,1/16/2014,22,0.004,1.0,0.006,0.039,163
3,1/16/2014,23,0.004,1.0,0.005,0.035,163
3,1/17/2014,0,0.003,0.9,0.005,0.029,153
3,1/17/2014,1,0.003,1.0,0.005,0.027,153
3,1/17/2014,2,0.003,0.9,0.005,0.024,151
3,1/17/2014,3,0.003,0.9,0.006,0.022,152
3,1/17/2014,4,0.003,0.9,0.007,0.022,147
3,1/17/2014,5,0.003,1.0,0.007,0.026,152
3,1/17/2014,6,0.004,1.1,0.007,0.032,156
3,1/17/2014,7,0.004,1.4,0.007,0.040,175
3,1/17/2014,8,0.005,1.6,0.007,0.055,198
3,1/17/2014,9,0.006,1.5,0.007,0.064,217
3,1/17/2014,10,0.005,1.1,0.006,0.051,231
3,1/17/2014,11,0.007,0.9,0.011,0.045,230
3,1/17/2014,12,0.009,0.8,0.019,0.036,193
3,1/17/2014,13,0.012,0.8,0.016,0.051,147
3,1/17/2014,14,0.014,0.7,0.014,0.053,149
3,1/17/2014,15,0.013,0.9,0.007,0.065,127
3,1/17/2014,16,0.012,0.7,0.007,0.056,167
3,1/17/2014,17,0.008,0.7,0.006,0.049,143
3,1/17/2014,18,0.006,0.7,0.004,0.047,114
3,1/17/2014,19,0.005,0.8,0.004,0.045,121
3,1/17/2014,20,0.005,0.8,0.005,0.043,123
3,1/17/2014,21,0.005,0.9,0.005,0.044,119
3,1/17/2014,22,0.005,0.9,0.005,0.041,122
3,1/17/2014,23,0.004,0.8,0.006,0.036,110
3,1/18/2014,0,0.004,0.9,0.006,0.032,90
3,1/18/2014,1,0.004,0.8,0.007,0.030,78
3,1/18/2014,2,0.005,0.6,0.020,0.019,84
3,1/18/2014,3,0.005,0.6,0.023,0.015,71
3,1/18/2014,4,0.007,0.6,0.017,0.020,67
3,1/18/2014,5,0.008,0.6,0.008,0.025,61
3,1/18/2014,6,0.006,0.9,0.007,0.031,77
3,1/18/2014,7,0.006,0.9,0.007,0.032,87
3,1/18/2014,8,0.006,1.0,0.007,0.040,87
3,1/18/2014,9,0.006,0.8,0.009,0.038,103
3,1/18/2014,10,0.005,0.4,0.028,0.015,98
3,1/18/2014,11,0.004,0.3,0.033,0.010,82
3,1/18/2014,12,0.004,0.3,0.035,0.009,88
3,1/18/2014,13,0.004,0.3,0.035,0.009,65
3,1/18/2014,14,0.004,0.2,0.034,0.009,56
3,1/18/2014,15,0.004,0.3,0.034,0.009,65
3,1/18/2014,16,0.004,0.3,0.031,0.010,58
3,1/18/2014,17,0.005,0.3,0.028,0.013,54
3,1/18/2014,18,0.005,0.3,0.028,0.013,50
3,1/18/2014,19,0.005,0.4,0.027,0.014,50
3,1/18/2014,20,0.006,0.4,0.024,0.017,58
3,1/18/2014,21,0.006,0.4,0.021,0.019,71
3,1/18/2014,22,0.006,0.4,0.021,0.018,68
3,1/18/2014,23,0.005,0.5,0.021,0.017,69
3,1/19/2014,0,0.005,0.4,0.024,0.014,63
3,1/19/2014,1,0.005,0.4,0.017,0.015,54
3,1/19/2014,2,0.004,0.5,0.010,0.017,51
3,1/19/2014,3,0.004,0.5,0.008,0.017,51
3,1/19/2014,4,0.004,0.5,0.008,0.017,54
3,1/19/2014,5,0.004,0.6,0.005,0.019,56
3,1/19/2014,6,0.004,0.6,0.004,0.022,62
3,1/19/2014,7,0.004,0.7,0.004,0.025,80
3,1/19/2014,8,0.004,0.7,0.004,0.027,97
3,1/19/2014,9,0.006,0.6,0.011,0.025,101
3,1/19/2014,10,0.007,0.4,0.023,0.017,76
3,1/19/2014,11,0.006,0.4,0.029,0.014,68
3,1/19/2014,12,0.006,0.4,0.029,0.013,55
3,1/19/2014,13,0.007,0.4,0.029,0.015,50
3,1/19/2014,14,0.011,0.6,0.029,0.023,57
3,1/19/2014,15,0.013,0.7,0.030,0.024,58
3,1/19/2014,16,0.010,0.6,0.030,0.022,68
3,1/19/2014,17,0.007,0.4,0.025,0.021,67
3,1/19/2014,18,0.006,0.5,0.013,0.031,61
3,1/19/2014,19,0.006,0.5,0.009,0.033,69
3,1/19/2014,20,0.006,0.5,0.008,0.034,78
3,1/19/2014,21,0.007,0.4,0.018,0.025,74
3,1/19/2014,22,0.009,0.5,0.020,0.023,61
3,1/19/2014,23,0.008,0.5,0.019,0.024,69
3,1/20/2014,0,0.007,0.5,0.015,0.028,75
3,1/20/2014,1,0.006,0.4,0.017,0.024,74
3,1/20/2014,2,0.005,0.4,0.019,0.018,55
3,1/20/2014,3,0.004,0.4,0.020,0.017,60
3,1/20/2014,4,0.004,0.4,0.019,0.017,55
3,1/20/2014,5,0.004,0.4,0.020,0.017,59
3,1/20/2014,6,0.003,0.4,0.017,0.020,54
3,1/20/2014,7,0.004,0.5,0.012,0.024,52
3,1/20/2014,8,0.004,0.4,0.011,0.025,56
3,1/20/2014,9,0.004,0.4,0.010,0.028,60
3,1/20/2014,10,0.004,0.5,0.009,0.031,69
3,1/20/2014,11,0.004,0.5,0.009,0.034,80
3,1/20/2014,12,0.006,0.6,0.013,0.031,97
3,1/20/2014,13,0.009,0.7,0.022,0.023,140
3,1/20/2014,14,0.007,0.7,0.024,0.020,149
3,1/20/2014,15,0.007,0.7,0.019,0.026,111
3,1/20/2014,16,0.005,0.7,0.022,0.023,113
3,1/20/2014,17,0.006,0.6,0.023,0.019,87
3,1/20/2014,18,0.006,0.5,0.026,0.015,86
3,1/20/2014,19,0.005,0.4,0.027,0.013,77
3,1/20/2014,20,0.004,0.3,0.030,0.012,64
3,1/20/2014,21,0.004,0.3,0.029,0.012,53
3,1/20/2014,22,0.005,0.4,0.031,0.011,66
3,1/20/2014,23,0.004,0.4,0.033,0.010,48
