Location,Date,Time,SO2,CO,O3,NO2,PM10
2,1/5/2014,9,0.007,0.7,0.004,0.028,46
2,1/5/2014,10,0.008,0.8,0.005,0.034,56
2,1/5/2014,11,0.009,0.7,0.006,0.032,66
2,1/5/2014,12,0.007,0.6,0.012,0.027,54
2,1/5/2014,13,0.006,0.3,0.018,0.019,48
2,1/5/2014,14,0.005,0.2,0.024,0.014,43
2,1/5/2014,15,0.007,0.3,0.024,0.016,40
2,1/5/2014,16,0.007,0.3,0.021,0.018,54
2,1/5/2014,17,0.007,0.4,0.020,0.017,55
2,1/5/2014,18,0.008,0.5,0.009,0.027,35
2,1/5/2014,19,0.008,0.5,0.005,0.029,39
2,1/5/2014,20,0.011,0.5,0.005,0.029,46
2,1/5/2014,21,0.008,0.4,0.008,0.025,46
2,1/5/2014,22,0.006,0.4,0.013,0.020,40
2,1/5/2014,23,0.005,0.6,0.006,0.026,52
2,1/6/2014,0,0.005,0.7,0.003,0.029,59
2,1/6/2014,1,0.005,0.9,0.002,0.031,65
2,1/6/2014,2,0.005,0.8,0.002,0.031,56
2,1/6/2014,3,0.004,0.8,0.002,0.030,54
2,1/6/2014,4,0.006,0.8,0.002,0.031,56
2,1/6/2014,5,0.006,0.8,0.002,0.032,61
2,1/6/2014,6,0.006,0.8,0.002,0.036,56
2,1/6/2014,7,0.007,1.0,0.002,0.041,55
2,1/6/2014,8,0.010,1.3,0.002,0.054,80
2,1/6/2014,9,0.011,1.1,0.003,0.050,83
2,1/6/2014,10,0.010,0.9,0.004,0.043,82
2,1/6/2014,11,0.012,0.6,0.005,0.040,63
2,1/6/2014,12,0.013,0.5,0.008,0.035,72
2,1/6/2014,13,0.014,0.5,0.012,0.035,85
2,1/6/2014,14,0.013,0.3,0.013,0.034,87
2,1/6/2014,15,0.012,0.3,0.010,0.035,90
2,1/6/2014,16,0.011,0.5,0.009,0.037,80
2,1/6/2014,17,0.012,0.7,0.004,0.045,97
2,1/6/2014,18,0.015,0.8,0.002,0.051,104
2,1/6/2014,19,0.015,1.0,0.002,0.055,105
2,1/6/2014,20,0.014,1.0,0.002,0.056,109
2,1/6/2014,21,0.014,1.1,0.002,0.061,122
2,1/6/2014,22,0.014,1.1,0.002,0.057,135
2,1/6/2014,23,0.013,1.2,0.002,0.057,113
2,1/7/2014,0,0.013,1.0,0.002,0.057,109
2,1/7/2014,1,0.012,1.0,0.002,0.057,120
2,1/7/2014,2,0.012,0.8,0.002,0.052,117
2,1/7/2014,3,0.012,0.7,0.002,0.047,106
2,1/7/2014,4,0.011,0.8,0.002,0.045,88
2,1/7/2014,5,0.010,0.8,0.002,0.043,81
2,1/7/2014,6,0.010,0.8,0.002,0.046,81
2,1/7/2014,7,0.010,0.6,0.002,0.043,77
2,1/7/2014,8,0.010,0.9,0.002,0.047,76
2,1/7/2014,9,0.014,1.2,0.003,0.063,120
2,1/7/2014,10,0.014,0.9,0.003,0.055,119
2,1/7/2014,11,0.014,0.7,0.004,0.047,102
2,1/7/2014,12,0.012,0.5,0.006,0.040,85
2,1/7/2014,13,0.012,0.5,0.008,0.038,82
2,1/7/2014,14,0.014,0.5,0.009,0.039,76
2,1/7/2014,15,0.015,0.5,0.008,0.043,94
2,1/7/2014,16,0.014,0.5,0.006,0.046,95
2,1/7/2014,17,0.010,0.5,0.005,0.044,112
2,1/7/2014,18,0.010,0.6,0.002,0.045,96
2,1/7/2014,19,0.010,0.6,0.002,0.048,96
2,1/7/2014,20,0.010,0.8,0.002,0.051,101
2,1/7/2014,21,0.011,0.7,0.002,0.051,96
2,1/7/2014,22,0.012,0.9,0.002,0.052,97
2,1/7/2014,23,0.013,0.8,0.002,0.052,100
2,1/8/2014,0,0.012,0.5,0.002,0.044,94
2,1/8/2014,1,0.013,0.7,0.002,0.046,99
2,1/8/2014,2,0.017,0.9,0.002,0.051,132
2,1/8/2014,3,0.016,0.8,0.002,0.046,126
2,1/8/2014,4,0.015,0.6,0.002,0.040,109
2,1/8/2014,5,0.013,0.5,0.002,0.040,93
2,1/8/2014,6,0.008,0.6,0.002,0.040,88
2,1/8/2014,7,0.007,0.6,0.003,0.036,101
2,1/8/2014,8,0.007,0.7,0.003,0.035,127
2,1/8/2014,9,0.008,0.7,0.007,0.029,119
2,1/8/2014,10,0.010,0.7,0.009,0.025,117
2,1/8/2014,11,0.011,0.7,0.014,0.019,125
2,1/8/2014,12,0.011,0.7,0.016,0.017,119
2,1/8/2014,13,0.010,0.6,0.019,0.016,116
2,1/8/2014,14,0.011,0.4,0.027,0.013,100
2,1/8/2014,15,0.006,0.1,0.030,0.011,68
2,1/8/2014,16,0.004,0.2,0.027,0.012,39
2,1/8/2014,17,0.004,0.3,0.026,0.012,34
2,1/8/2014,18,0.003,0.3,0.025,0.012,27
2,1/8/2014,19,0.004,0.3,0.021,0.015,50
2,1/8/2014,20,0.004,0.3,0.024,0.012,47
2,1/8/2014,21,0.003,0.3,0.026,0.010,41
2,1/8/2014,22,0.003,0.2,0.027,0.010,43
2,1/8/2014,23,0.003,0.2,0.028,0.008,34
2,1/9/2014,0,0.003,0.3,0.030,0.008,36
2,1/9/2014,1,0.003,0.3,0.033,0.005,17
2,1/9/2014,2,0.002,0.2,0.032,0.005,13
2,1/9/2014,3,0.004,0.2,0.030,0.007,35
2,1/9/2014,4,0.004,0.3,0.028,0.007,32
2,1/9/2014,5,0.003,0.3,0.028,0.007,28
2,1/9/2014,6,0.003,0.3,0.023,0.009,30
2,1/9/2014,7,0.003,0.4,0.019,0.013,33
2,1/9/2014,8,0.004,0.3,0.018,0.014,34
2,1/9/2014,9,0.005,0.4,0.019,0.013,31
2,1/9/2014,10,0.006,0.4,0.021,0.012,40
2,1/9/2014,11,0.005,0.4,0.024,0.010,33
2,1/9/2014,12,0.003,0.3,0.029,0.008,37
2,1/9/2014,13,0.003,0.3,0.031,0.008,27
2,1/9/2014,14,0.003,0.2,0.033,0.006,33
2,1/9/2014,15,0.002,0.2,0.034,0.007,28
2,1/9/2014,16,0.002,0.3,0.033,0.008,36
2,1/9/2014,17,0.003,0.3,0.030,0.010,37
2,1/9/2014,18,0.003,0.3,0.024,0.014,30
2,1/9/2014,19,0.003,0.3,0.025,0.012,26
2,1/9/2014,20,0.004,0.3,0.021,0.015,25
2,1/9/2014,21,0.005,0.3,0.017,0.018,30
2,1/9/2014,22,0.004,0.3,0.017,0.018,27
2,1/9/2014,23,0.004,0.4,0.012,0.022,27
2,1/10/2014,0,0.004,0.3,0.018,0.016,26
2,1/10/2014,1,0.004,0.3,0.021,0.014,25
2,1/10/2014,2,0.004,0.5,0.012,0.021,25
2,1/10/2014,3,0.004,0.5,0.007,0.024,26
2,1/10/2014,4,0.004,0.5,0.003,0.028,28
2,1/10/2014,5,0.004,0.5,0.002,0.030,27
2,1/10/2014,6,0.005,0.5,0.002,0.031,28
2,1/10/2014,7,0.005,0.5,0.002,0.032,37
2,1/10/2014,8,0.005,0.5,0.003,0.032,35
2,1/10/2014,9,0.006,0.6,0.005,0.032,32
2,1/10/2014,10,0.005,0.6,0.003,0.037,28
2,1/10/2014,11,0.010,0.6,0.010,0.034,16
2,1/10/2014,12,0.010,0.6,0.012,0.035,26
2,1/10/2014,13,0.009,0.5,0.014,0.032,31
2,1/10/2014,14,0.009,0.6,0.012,0.040,26
2,1/10/2014,15,0.010,0.6,0.011,0.045,36
2,1/10/2014,16,0.009,0.6,0.009,0.049,50
2,1/10/2014,17,0.008,0.6,0.004,0.056,56
2,1/10/2014,18,0.007,0.7,0.002,0.056,51
2,1/10/2014,19,0.007,0.6,0.002,0.057,48
2,1/10/2014,20,0.007,0.7,0.002,0.057,47
2,1/10/2014,21,0.008,1.0,0.002,0.065,56
2,1/10/2014,22,0.008,1.1,0.002,0.065,58
2,1/10/2014,23,0.009,0.9,0.002,0.060,64
2,1/11/2014,0,0.008,0.8,0.002,0.054,66
2,1/11/2014,1,0.007,0.8,0.002,0.052,67
2,1/11/2014,2,0.008,0.9,0.002,0.059,59
2,1/11/2014,3,0.008,1.0,0.002,0.059,70
2,1/11/2014,4,0.008,0.8,0.002,0.055,63
2,1/11/2014,5,0.006,0.7,0.002,0.053,62
2,1/11/2014,6,0.006,0.8,0.002,0.054,59
2,1/11/2014,7,0.007,0.9,0.002,0.059,65
2,1/11/2014,8,0.008,1.2,0.002,0.069,71
2,1/11/2014,9,0.012,1.5,0.003,0.081,92
2,1/11/2014,10,0.014,0.9,0.004,0.070,75
2,1/11/2014,11,0.013,0.7,0.006,0.068,50
2,1/11/2014,12,0.007,0.4,0.013,0.046,36
2,1/11/2014,13,0.005,0.3,0.024,0.026,38
2,1/11/2014,14,0.006,0.4,0.018,0.039,39
2,1/11/2014,15,0.011,0.5,0.008,0.061,71
2,1/11/2014,16,0.010,0.5,0.007,0.056,60
2,1/11/2014,17,0.008,0.6,0.004,0.058,51
2,1/11/2014,18,0.009,0.6,0.002,0.059,46
2,1/11/2014,19,0.010,0.6,0.003,0.058,51
2,1/11/2014,20,0.013,0.7,0.002,0.061,53
2,1/11/2014,21,0.011,0.7,0.002,0.062,60
2,1/11/2014,22,0.009,0.7,0.002,0.061,54
2,1/11/2014,23,0.009,0.8,0.002,0.059,50
2,1/12/2014,0,0.011,0.9,0.002,0.059,53
2,1/12/2014,1,0.014,1.0,0.002,0.064,67
2,1/12/2014,2,0.015,1.0,0.002,0.062,71
2,1/12/2014,3,0.016,1.1,0.002,0.060,67
2,1/12/2014,4,0.014,1.0,0.002,0.059,67
2,1/12/2014,5,0.013,1.0,0.002,0.058,73
2,1/12/2014,6,0.012,1.1,0.002,0.060,72
2,1/12/2014,7,0.013,1.1,0.002,0.064,77
2,1/12/2014,8,0.015,1.0,0.003,0.059,87
2,1/12/2014,9,0.020,0.6,0.004,0.055,90
2,1/12/2014,10,0.015,0.6,0.007,0.044,92
2,1/12/2014,11,0.020,0.6,0.014,0.033,121
2,1/12/2014,12,0.016,0.5,0.027,0.019,98
2,1/12/2014,13,0.015,0.6,0.031,0.019,76
2,1/12/2014,14,0.013,0.5,0.034,0.017,84
2,1/12/2014,15,0.010,0.3,0.035,0.015,63
2,1/12/2014,16,0.006,0.3,0.035,0.013,54
2,1/12/2014,17,0.004,0.3,0.032,0.016,32
2,1/12/2014,18,0.004,0.3,0.027,0.020,26
2,1/12/2014,19,0.006,0.3,0.025,0.020,34
2,1/12/2014,20,0.006,0.3,0.023,0.020,40
2,1/12/2014,21,0.005,0.4,0.024,0.018,44
2,1/12/2014,22,0.005,0.4,0.025,0.016,39
2,1/12/2014,23,0.004,0.4,0.025,0.016,39
2,1/13/2014,0,0.004,0.4,0.026,0.013,38
2,1/13/2014,1,0.004,0.4,0.029,0.010,35
2,1/13/2014,2,0.004,0.4,0.030,0.009,28
2,1/13/2014,3,0.005,0.4,0.028,0.010,24
2,1/13/2014,4,0.007,0.4,0.024,0.015,28
2,1/13/2014,5,0.006,0.4,0.022,0.017,24
2,1/13/2014,6,0.005,0.4,0.014,0.029,24
2,1/13/2014,7,0.006,0.4,0.010,0.035,35
2,1/13/2014,8,0.006,0.5,0.010,0.035,37
2,1/13/2014,9,0.006,0.4,0.015,0.029,27
2,1/13/2014,10,0.007,0.5,0.017,0.028,26
2,1/13/2014,11,0.007,0.5,0.018,0.030,30
2,1/13/2014,12,0.005,0.4,0.022,0.025,34
2,1/13/2014,13,0.005,0.4,0.024,0.023,26
2,1/13/2014,14,0.005,0.4,0.027,0.020,32
2,1/13/2014,15,0.005,0.4,0.026,0.022,32
2,1/13/2014,16,0.005,0.4,0.025,0.022,34
2,1/13/2014,17,0.005,0.4,0.024,0.023,39
2,1/13/2014,18,0.005,0.4,0.017,0.032,31
2,1/13/2014,19,0.006,0.5,0.011,0.041,35
2,1/13/2014,20,0.008,0.5,0.007,0.046,32
2,1/13/2014,21,0.008,0.5,0.006,0.049,34
2,1/13/2014,22,0.008,0.5,0.003,0.051,38
2,1/13/2014,23,0.006,0.6,0.005,0.047,41
2,1/14/2014,0,0.005,0.6,0.006,0.043,46
2,1/14/2014,1,0.004,0.5,0.013,0.033,43
2,1/14/2014,2,0.005,0.5,0.014,0.032,41
2,1/14/2014,3,0.006,0.5,0.011,0.036,38
2,1/14/2014,4,0.006,0.7,0.007,0.042,38
2,1/14/2014,5,0.006,0.9,0.002,0.051,45
2,1/14/2014,6,0.008,1.0,0.002,0.056,41
2,1/14/2014,7,0.010,1.2,0.002,0.061,50
2,1/14/2014,8,0.012,1.4,0.003,0.082,54
2,1/14/2014,9,0.012,1.0,0.003,0.080,78
2,1/14/2014,10,0.009,0.5,0.007,0.058,48
2,1/14/2014,11,0.009,0.5,0.008,0.059,43
2,1/14/2014,12,0.009,0.5,0.011,0.052,52
2,1/14/2014,13,0.006,0.3,0.023,0.030,36
2,1/14/2014,14,0.006,0.2,0.024,0.027,34
2,1/14/2014,15,0.006,0.1,0.028,0.023,35
2,1/14/2014,16,0.007,0.4,0.017,0.040,34
2,1/14/2014,17,0.010,0.6,0.011,0.050,51
2,1/14/2014,18,0.009,0.6,0.004,0.056,51
2,1/14/2014,19,0.010,0.7,0.003,0.056,62
2,1/14/2014,20,0.009,0.6,0.004,0.054,47
2,1/14/2014,21,0.014,0.6,0.003,0.059,44
2,1/14/2014,22,0.012,0.7,0.006,0.055,64
2,1/14/2014,23,0.009,0.7,0.012,0.046,67
2,1/15/2014,0,0.008,0.7,0.005,0.055,67
2,1/15/2014,1,0.007,0.8,0.002,0.061,74
2,1/15/2014,2,0.007,0.8,0.002,0.059,73
2,1/15/2014,3,0.007,0.7,0.003,0.053,60
2,1/15/2014,4,0.012,0.8,0.002,0.055,65
2,1/15/2014,5,0.010,1.0,0.002,0.056,60
2,1/15/2014,6,0.009,1.0,0.002,0.061,71
2,1/15/2014,7,0.010,1.1,0.002,0.067,66
2,1/15/2014,8,0.012,1.3,0.002,0.083,67
2,1/15/2014,9,0.015,1.3,0.003,0.086,87
2,1/15/2014,10,0.013,0.9,0.005,0.073,74
2,1/15/2014,11,0.011,0.8,0.005,0.072,65
2,1/15/2014,12,0.010,0.7,0.007,0.065,74
2,1/15/2014,13,0.009,0.4,0.020,0.038,54
2,1/15/2014,14,0.011,0.3,0.019,0.041,64
2,1/15/2014,15,0.013,0.3,0.026,0.033,74
2,1/15/2014,16,0.011,0.5,0.028,0.028,71
2,1/15/2014,17,0.010,0.6,0.016,0.047,63
2,1/15/2014,18,0.010,0.7,0.003,0.062,68
2,1/15/2014,19,0.009,0.7,0.004,0.059,49
2,1/15/2014,20,0.010,0.9,0.002,0.068,63
2,1/15/2014,21,0.010,1.0,0.002,0.074,70
2,1/15/2014,22,0.010,0.9,0.002,0.067,67
2,1/15/2014,23,0.010,1.0,0.002,0.067,61
2,1/16/2014,0,0.011,1.0,0.002,0.068,66
2,1/16/2014,1,0.011,1.0,0.002,0.069,72
2,1/16/2014,2,0.010,1.1,0.002,0.069,72
2,1/16/2014,3,0.010,0.9,0.002,0.065,69
2,1/16/2014,4,0.010,0.9,0.002,0.062,63
2,1/16/2014,5,0.012,0.8,0.002,0.062,63
2,1/16/2014,6,0.012,0.9,0.002,0.067,65
2,1/16/2014,7,0.014,0.8,0.002,0.070,68
2,1/16/2014,8,0.013,0.8,0.002,0.067,73
2,1/16/2014,9,0.015,1.1,0.003,0.072,77
2,1/16/2014,10,0.015,1.0,0.003,0.073,86
2,1/16/2014,11,0.017,0.9,0.005,0.069,90
2,1/16/2014,12,0.017,0.8,0.006,0.065,120
2,1/16/2014,13,0.015,0.8,0.009,0.067,134
2,1/16/2014,14,0.017,0.8,0.012,0.064,154
2,1/16/2014,15,0.017,0.7,0.014,0.060,160
2,1/16/2014,16,0.017,0.8,0.020,0.051,156
2,1/16/2014,17,0.017,0.9,0.014,0.058,172
2,1/16/2014,18,0.017,0.8,0.013,0.058,159
2,1/16/2014,19,0.017,1.2,0.002,0.081,158
2,1/16/2014,20,0.016,1.3,0.002,0.086,168
2,1/16/2014,21,0.016,1.2,0.002,0.087,164
2,1/16/2014,22,0.016,1.3,0.002,0.086,181
2,1/16/2014,23,0.016,1.1,0.002,0.082,169
2,1/17/2014,0,0.015,1.3,0.002,0.084,173
2,1/17/2014,1,0.013,1.3,0.002,0.087,182
2,1/17/2014,2,0.011,1.2,0.002,0.081,182
2,1/17/2014,3,0.011,1.2,0.002,0.076,172
2,1/17/2014,4,0.010,1.2,0.002,0.073,170
2,1/17/2014,5,0.009,1.3,0.002,0.071,186
2,1/17/2014,6,0.010,1.4,0.002,0.075,185
2,1/17/2014,7,0.012,1.7,0.002,0.086,185
2,1/17/2014,8,0.013,1.9,0.002,0.096,195
2,1/17/2014,9,0.017,2.0,0.002,0.109,206
2,1/17/2014,10,0.018,2.1,0.003,0.110,206
2,1/17/2014,11,0.018,0.8,0.005,0.098,186
2,1/17/2014,12,0.018,0.6,0.008,0.080,141
2,1/17/2014,13,0.013,0.3,0.010,0.072,108
2,1/17/2014,14,0.012,0.1,0.017,0.057,84
2,1/17/2014,15,0.012,0.1,0.019,0.052,89
2,1/17/2014,16,0.013,0.6,0.022,0.045,80
2,1/17/2014,17,0.013,0.6,0.011,0.059,70
2,1/17/2014,18,0.010,0.7,0.006,0.062,66
2,1/17/2014,19,0.009,0.9,0.002,0.070,75
2,1/17/2014,20,0.010,0.9,0.002,0.070,99
2,1/17/2014,21,0.012,0.9,0.002,0.070,86
2,1/17/2014,22,0.012,0.9,0.002,0.067,75
2,1/17/2014,23,0.011,0.7,0.008,0.051,90
2,1/18/2014,0,0.009,0.6,0.015,0.038,77
2,1/18/2014,1,0.009,0.6,0.021,0.030,67
2,1/18/2014,2,0.009,0.5,0.025,0.023,65
2,1/18/2014,3,0.010,0.5,0.022,0.026,66
2,1/18/2014,4,0.009,0.6,0.023,0.024,60
2,1/18/2014,5,0.010,0.6,0.019,0.030,60
2,1/18/2014,6,0.009,0.6,0.020,0.031,54
2,1/18/2014,7,0.008,0.6,0.021,0.027,52
2,1/18/2014,8,0.009,0.8,0.010,0.045,58
2,1/18/2014,9,0.013,0.7,0.015,0.039,63
2,1/18/2014,10,0.010,0.4,0.028,0.020,51
2,1/18/2014,11,0.009,0.4,0.030,0.017,46
2,1/18/2014,12,0.007,0.4,0.033,0.014,47
2,1/18/2014,13,0.006,0.3,0.034,0.013,41
2,1/18/2014,14,0.006,0.3,0.034,0.013,48
2,1/18/2014,15,0.006,0.3,0.034,0.014,57
2,1/18/2014,16,0.006,0.5,0.032,0.016,67
2,1/18/2014,17,0.006,0.5,0.029,0.019,66
2,1/18/2014,18,0.006,0.5,0.025,0.024,60
2,1/18/2014,19,0.007,0.6,0.023,0.025,68
2,1/18/2014,20,0.009,0.5,0.020,0.028,74
2,1/18/2014,21,0.008,0.5,0.021,0.026,69
2,1/18/2014,22,0.007,0.5,0.020,0.026,71
2,1/18/2014,23,0.007,0.5,0.023,0.021,61
2,1/19/2014,0,0.007,0.5,0.022,0.023,62
2,1/19/2014,1,0.007,0.5,0.021,0.022,55
2,1/19/2014,2,0.007,0.5,0.022,0.019,50
2,1/19/2014,3,0.007,0.5,0.022,0.019,56
2,1/19/2014,4,0.006,0.7,0.013,0.029,48
2,1/19/2014,5,0.006,0.7,0.007,0.037,52
2,1/19/2014,6,0.006,0.8,0.002,0.043,53
2,1/19/2014,7,0.007,0.8,0.002,0.046,56
2,1/19/2014,8,0.009,0.9,0.003,0.050,53
2,1/19/2014,9,0.010,0.9,0.005,0.050,51
2,1/19/2014,10,0.009,0.5,0.016,0.034,50
2,1/19/2014,11,0.008,0.5,0.019,0.032,48
2,1/19/2014,12,0.008,0.4,0.022,0.029,45
2,1/19/2014,13,0.008,0.3,0.028,0.023,46
2,1/19/2014,14,0.010,0.4,0.027,0.027,49
2,1/19/2014,15,0.010,0.4,0.027,0.025,60
2,1/19/2014,16,0.012,0.7,0.023,0.035,76
2,1/19/2014,17,0.011,0.7,0.020,0.039,62
2,1/19/2014,18,0.011,0.7,0.013,0.045,57
2,1/19/2014,19,0.011,0.9,0.004,0.058,58
2,1/19/2014,20,0.011,0.6,0.003,0.058,57
2,1/19/2014,21,0.011,0.7,0.002,0.058,52
2,1/19/2014,22,0.011,0.5,0.004,0.055,51
2,1/19/2014,23,0.008,0.4,0.005,0.053,48
2,1/20/2014,0,0.006,0.7,0.002,0.055,58
2,1/20/2014,1,0.006,0.7,0.007,0.046,57
2,1/20/2014,2,0.006,0.5,0.014,0.034,43
2,1/20/2014,3,0.005,0.5,0.015,0.030,44
2,1/20/2014,4,0.005,0.5,0.015,0.030,41
2,1/20/2014,5,0.005,0.5,0.013,0.033,42
2,1/20/2014,6,0.004,0.5,0.008,0.040,39
2,1/20/2014,7,0.004,0.5,0.003,0.051,44
2,1/20/2014,8,0.006,0.7,0.003,0.055,37
2,1/20/2014,9,0.006,0.9,0.003,0.055,54
2,1/20/2014,10,0.006,0.8,0.004,0.053,62
2,1/20/2014,11,0.007,0.8,0.006,0.053,72
2,1/20/2014,12,0.010,0.7,0.010,0.051,77
2,1/20/2014,13,0.012,0.8,0.006,0.061,114
2,1/20/2014,14,0.010,0.8,0.012,0.049,149
2,1/20/2014,15,0.011,0.8,0.008,0.053,155
2,1/20/2014,16,0.007,0.9,0.005,0.055,104
2,1/20/2014,17,0.008,0.8,0.015,0.040,75
2,1/20/2014,18,0.008,0.5,0.021,0.025,68
2,1/20/2014,19,0.009,0.4,0.023,0.021,47
2,1/20/2014,20,0.009,0.5,0.023,0.022,62
2,1/20/2014,21,0.008,0.5,0.022,0.023,62
2,1/20/2014,22,0.007,0.5,0.026,0.017,63
2,1/20/2014,23,0.007,0.4,0.029,0.016,62
