Location,Date,Time,SO2,CO,O3,NO2,PM10
5,1/1/2014,0,0.018,0.9,0.012,0.031,137
5,1/1/2014,1,0.016,1.0,0.010,0.036,127
5,1/1/2014,2,0.011,1.1,0.005,0.044,124
5,1/1/2014,3,0.012,1.0,0.006,0.040,110
5,1/1/2014,4,0.011,1.0,0.005,0.044,106
5,1/1/2014,5,0.012,0.8,0.006,0.043,102
5,1/1/2014,6,0.009,0.6,0.007,0.041,81
5,1/1/2014,7,0.009,0.6,0.004,0.045,78
5,1/1/2014,8,0.009,0.7,0.007,0.042,80
5,1/1/2014,9,0.010,0.6,0.018,0.024,79
5,1/1/2014,10,0.011,0.6,0.020,0.021,93
5,1/1/2014,11,0.011,0.5,0.024,0.017,85
5,1/1/2014,12,0.010,0.5,0.024,0.017,79
5,1/1/2014,13,0.011,0.5,0.024,0.018,74
5,1/1/2014,14,0.012,0.5,0.025,0.019,75
5,1/1/2014,15,0.012,0.5,0.026,0.022,93
5,1/1/2014,16,0.010,0.5,0.025,0.024,99
5,1/1/2014,17,0.009,0.6,0.020,0.030,97
5,1/1/2014,18,0.009,0.6,0.017,0.035,96
5,1/1/2014,19,0.012,0.6,0.018,0.033,98
5,1/1/2014,20,0.012,0.6,0.020,0.028,105
5,1/1/2014,21,0.015,0.7,0.016,0.031,108
5,1/1/2014,22,0.012,0.7,0.016,0.029,103
5,1/1/2014,23,0.012,0.8,0.014,0.027,102
5,1/2/2014,0,0.011,0.8,0.019,0.018,79
5,1/2/2014,1,0.009,0.7,0.020,0.016,64
5,1/2/2014,2,0.008,0.7,0.016,0.020,58
5,1/2/2014,3,0.009,0.7,0.018,0.017,58
5,1/2/2014,4,0.009,0.6,0.016,0.019,54
5,1/2/2014,5,0.009,0.6,0.010,0.028,51
5,1/2/2014,6,0.008,0.6,0.010,0.027,49
5,1/2/2014,7,0.009,1.3,0.003,0.039,55
5,1/2/2014,8,0.009,1.1,0.004,0.044,66
5,1/2/2014,9,0.010,0.8,0.005,0.041,72
5,1/2/2014,10,0.009,0.6,0.012,0.029,54
5,1/2/2014,11,0.008,0.5,0.020,0.022,36
5,1/2/2014,12,0.007,0.4,0.022,0.020,33
5,1/2/2014,13,0.008,0.4,0.022,0.022,25
5,1/2/2014,14,0.010,0.5,0.021,0.025,38
5,1/2/2014,15,0.011,0.4,0.023,0.021,30
5,1/2/2014,16,0.010,0.4,0.018,0.029,29
5,1/2/2014,17,0.010,0.5,0.006,0.044,48
5,1/2/2014,18,0.010,0.7,0.003,0.051,52
5,1/2/2014,19,0.010,0.7,0.003,0.054,53
5,1/2/2014,20,0.011,1.0,0.003,0.061,42
5,1/2/2014,21,0.009,1.0,0.003,0.059,54
5,1/2/2014,22,0.010,0.8,0.003,0.058,46
5,1/2/2014,23,0.011,1.0,0.003,0.061,52
5,1/3/2014,0,0.009,1.2,0.003,0.060,56
5,1/3/2014,1,0.009,1.2,0.003,0.057,64
5,1/3/2014,2,0.008,1.3,0.003,0.054,59
5,1/3/2014,3,0.009,1.2,0.003,0.050,53
5,1/3/2014,4,0.010,1.6,0.003,0.057,53
5,1/3/2014,5,0.009,1.4,0.003,0.054,55
5,1/3/2014,6,0.009,1.5,0.003,0.056,59
5,1/3/2014,7,0.011,2.1,0.003,0.077,64
5,1/3/2014,8,0.011,2.2,0.004,0.075,78
5,1/3/2014,9,0.011,2.2,0.004,0.077,90
5,1/3/2014,10,0.014,2.1,0.004,0.084,117
5,1/3/2014,11,0.013,1.8,0.004,0.078,113
5,1/3/2014,12,0.014,1.2,0.006,0.063,97
5,1/3/2014,13,0.013,0.7,0.008,0.051,69
5,1/3/2014,14,0.012,0.6,0.009,0.042,58
5,1/3/2014,15,0.011,0.6,0.008,0.044,55
5,1/3/2014,16,0.010,0.6,0.006,0.046,57
5,1/3/2014,17,0.009,0.6,0.007,0.040,50
5,1/3/2014,18,0.010,0.6,0.004,0.043,48
5,1/3/2014,19,0.009,0.7,0.003,0.043,55
5,1/3/2014,20,0.009,0.8,0.003,0.045,65
5,1/3/2014,21,0.009,0.8,0.006,0.039,65
5,1/3/2014,22,0.008,0.8,0.007,0.039,63
5,1/3/2014,23,0.007,0.8,0.010,0.031,60
5,1/4/2014,0,0.007,0.6,0.015,0.020,42
5,1/4/2014,1,0.007,0.5,0.014,0.019,29
5,1/4/2014,2,0.006,0.5,0.015,0.017,26
5,1/4/2014,3,0.006,0.6,0.015,0.015,26
5,1/4/2014,4,0.006,0.4,0.014,0.034,22
5,1/4/2014,5,0.006,0.5,0.011,0.020,20
5,1/4/2014,6,0.007,0.5,0.007,0.025,26
5,1/4/2014,7,0.006,0.5,0.005,0.027,31
5,1/4/2014,8,0.007,0.7,0.004,0.034,42
5,1/4/2014,9,0.007,0.6,0.007,0.028,49
5,1/4/2014,10,0.007,0.6,0.012,0.024,42
5,1/4/2014,11,0.007,0.5,0.016,0.019,41
5,1/4/2014,12,0.007,0.5,0.017,0.020,40
5,1/4/2014,13,0.007,0.5,0.018,0.021,43
5,1/4/2014,14,0.007,0.5,0.020,0.020,44
5,1/4/2014,15,0.007,0.5,0.022,0.019,43
5,1/4/2014,16,0.007,0.5,0.020,0.020,39
5,1/4/2014,17,0.007,0.5,0.010,0.033,46
5,1/4/2014,18,0.007,0.6,0.005,0.040,45
5,1/4/2014,19,0.007,0.7,0.003,0.041,51
5,1/4/2014,20,0.007,0.7,0.003,0.042,48
5,1/4/2014,21,0.006,0.8,0.004,0.037,49
5,1/4/2014,22,0.007,0.6,0.004,0.038,44
5,1/4/2014,23,0.007,0.7,0.004,0.036,41
5,1/5/2014,0,0.006,0.8,0.006,0.033,41
5,1/5/2014,1,0.006,0.6,0.012,0.023,41
5,1/5/2014,2,0.006,0.6,0.014,0.018,39
5,1/5/2014,3,0.006,0.6,0.015,0.017,37
5,1/5/2014,4,0.006,0.6,0.016,0.014,39
5,1/5/2014,5,0.006,0.6,0.014,0.017,39
5,1/5/2014,6,0.006,0.6,0.010,0.022,39
5,1/5/2014,7,0.006,0.6,0.006,0.029,39
5,1/5/2014,8,0.007,0.6,0.007,0.029,39
5,1/5/2014,9,0.007,0.6,0.009,0.025,48
5,1/5/2014,10,0.007,0.7,0.010,0.028,48
5,1/5/2014,11,0.007,0.7,0.011,0.028,58
5,1/5/2014,12,0.007,0.6,0.019,0.018,45
5,1/5/2014,13,0.007,0.5,0.023,0.016,37
5,1/5/2014,14,0.007,0.5,0.023,0.019,32
5,1/5/2014,15,0.008,0.5,0.022,0.019,41
5,1/5/2014,16,0.009,0.5,0.024,0.016,36
5,1/5/2014,17,0.007,0.5,0.014,0.030,31
5,1/5/2014,18,0.007,0.6,0.006,0.039,34
5,1/5/2014,19,0.006,0.5,0.018,0.020,36
5,1/5/2014,20,0.006,0.5,0.013,0.026,34
5,1/5/2014,21,0.007,0.6,0.006,0.037,39
5,1/5/2014,22,0.007,0.7,0.004,0.041,40
5,1/5/2014,23,0.007,0.8,0.006,0.040,44
5,1/6/2014,0,0.007,0.7,0.006,0.037,46
5,1/6/2014,1,0.007,0.8,0.003,0.041,52
5,1/6/2014,2,0.007,0.9,0.003,0.043,57
5,1/6/2014,3,0.008,1.0,0.003,0.042,60
5,1/6/2014,4,0.007,1.2,0.003,0.040,61
5,1/6/2014,5,0.007,1.3,0.003,0.038,54
5,1/6/2014,6,0.008,1.1,0.003,0.034,52
5,1/6/2014,7,0.007,1.4,0.003,0.036,69
5,1/6/2014,8,0.008,1.3,0.003,0.044,73
5,1/6/2014,9,0.010,1.7,0.004,0.060,100
5,1/6/2014,10,0.012,1.9,0.004,0.066,110
5,1/6/2014,11,0.012,1.9,0.005,0.070,121
5,1/6/2014,12,0.012,1.6,0.005,0.069,114
5,1/6/2014,13,0.012,1.4,0.006,0.067,95
5,1/6/2014,14,0.013,0.8,0.011,0.045,71
5,1/6/2014,15,0.014,0.9,0.007,0.057,85
5,1/6/2014,16,0.014,0.9,0.005,0.064,109
5,1/6/2014,17,0.014,0.8,0.004,0.059,103
5,1/6/2014,18,0.015,0.9,0.003,0.061,97
5,1/6/2014,19,0.014,1.0,0.003,0.066,101
5,1/6/2014,20,0.013,1.1,0.003,0.067,105
5,1/6/2014,21,0.014,1.9,0.003,0.081,115
5,1/6/2014,22,0.013,1.8,0.003,0.079,111
5,1/6/2014,23,0.014,1.8,0.003,0.079,114
5,1/7/2014,0,0.013,1.7,0.003,0.074,110
5,1/7/2014,1,0.012,1.8,0.003,0.071,112
5,1/7/2014,2,0.013,1.6,0.003,0.068,105
5,1/7/2014,3,0.014,1.3,0.003,0.064,98
5,1/7/2014,4,0.012,1.6,0.003,0.065,99
5,1/7/2014,5,0.012,1.3,0.003,0.061,89
5,1/7/2014,6,0.012,1.4,0.003,0.066,88
5,1/7/2014,7,0.012,1.8,0.003,0.073,91
5,1/7/2014,8,0.011,2.1,0.004,0.072,113
5,1/7/2014,9,0.012,2.1,0.004,0.076,123
5,1/7/2014,10,0.013,1.1,0.005,0.056,99
5,1/7/2014,11,0.013,0.9,0.005,0.053,109
5,1/7/2014,12,0.013,0.9,0.005,0.058,103
5,1/7/2014,13,0.015,1.0,0.005,0.062,118
5,1/7/2014,14,0.015,0.9,0.006,0.059,115
5,1/7/2014,15,0.014,0.8,0.006,0.053,91
5,1/7/2014,16,0.013,0.9,0.004,0.060,104
5,1/7/2014,17,0.011,0.7,0.004,0.054,78
5,1/7/2014,18,0.010,0.8,0.003,0.054,80
5,1/7/2014,19,0.012,0.9,0.003,0.057,93
5,1/7/2014,20,0.017,0.9,0.003,0.056,92
5,1/7/2014,21,0.016,1.0,0.003,0.061,98
5,1/7/2014,22,0.017,1.2,0.003,0.066,106
5,1/7/2014,23,0.014,1.4,0.003,0.070,107
5,1/8/2014,0,0.012,1.5,0.003,0.066,99
5,1/8/2014,1,0.011,1.4,0.003,0.065,103
5,1/8/2014,2,0.012,1.4,0.003,0.063,98
5,1/8/2014,3,0.011,1.3,0.003,0.059,101
5,1/8/2014,4,0.009,1.5,0.003,0.059,109
5,1/8/2014,5,0.009,1.2,0.003,0.050,110
5,1/8/2014,6,0.008,1.0,0.005,0.042,113
5,1/8/2014,7,0.009,0.6,0.009,0.031,96
5,1/8/2014,8,0.010,0.6,0.007,0.035,104
5,1/8/2014,9,0.011,1.0,0.007,0.034,108
5,1/8/2014,10,0.012,1.0,0.012,0.025,113
5,1/8/2014,11,0.012,1.0,0.014,0.020,114
5,1/8/2014,12,0.012,0.9,0.017,0.017,99
5,1/8/2014,13,0.011,0.9,0.020,0.017,91
5,1/8/2014,14,0.009,0.5,0.027,0.013,60
5,1/8/2014,15,0.007,0.4,0.028,0.012,29
5,1/8/2014,16,0.007,0.4,0.025,0.015,24
5,1/8/2014,17,0.007,0.4,0.024,0.014,27
5,1/8/2014,18,0.006,0.4,0.022,0.015,26
5,1/8/2014,19,0.006,0.4,0.023,0.013,30
5,1/8/2014,20,0.005,0.4,0.025,0.010,27
5,1/8/2014,21,0.006,0.4,0.025,0.009,23
5,1/8/2014,22,0.005,0.4,0.026,0.008,20
5,1/8/2014,23,0.005,0.4,0.026,0.008,17
5,1/9/2014,0,0.005,0.3,0.027,0.006,12
5,1/9/2014,1,0.005,0.3,0.027,0.005,12
5,1/9/2014,2,0.004,0.3,0.026,0.005,12
5,1/9/2014,3,0.005,0.3,0.027,0.004,13
5,1/9/2014,4,0.005,0.3,0.026,0.005,9
5,1/9/2014,5,0.005,0.3,0.023,0.008,15
5,1/9/2014,6,0.005,0.3,0.020,0.011,16
5,1/9/2014,7,0.005,0.6,0.017,0.017,19
5,1/9/2014,8,0.005,0.4,0.018,0.015,21
5,1/9/2014,9,0.005,0.4,0.020,0.013,25
5,1/9/2014,10,0.005,0.4,0.022,0.011,25
5,1/9/2014,11,0.005,0.4,0.024,0.009,18
5,1/9/2014,12,0.005,0.4,0.026,0.008,17
5,1/9/2014,13,0.004,0.4,0.029,0.007,14
5,1/9/2014,14,0.005,0.3,0.030,0.007,14
5,1/9/2014,15,0.004,0.3,0.030,0.008,11
5,1/9/2014,16,0.004,0.3,0.030,0.008,10
5,1/9/2014,17,0.005,0.3,0.026,0.011,14
5,1/9/2014,18,0.005,0.4,0.020,0.018,13
5,1/9/2014,19,0.005,0.4,0.018,0.020,15
5,1/9/2014,20,0.006,0.4,0.017,0.021,18
5,1/9/2014,21,0.006,0.5,0.012,0.027,15
5,1/9/2014,22,0.006,0.5,0.009,0.030,22
5,1/9/2014,23,0.005,0.4,0.013,0.023,21
5,1/10/2014,0,0.006,0.4,0.015,0.022,14
5,1/10/2014,1,0.006,0.4,0.015,0.021,17
5,1/10/2014,2,0.006,0.6,0.006,0.035,23
5,1/10/2014,3,0.006,0.6,0.006,0.035,20
5,1/10/2014,4,0.006,0.7,0.006,0.035,20
5,1/10/2014,5,0.007,0.7,0.004,0.039,19
5,1/10/2014,6,0.007,0.7,0.003,0.040,25
5,1/10/2014,7,0.007,0.8,0.003,0.045,27
5,1/10/2014,8,0.007,1.0,0.004,0.048,34
5,1/10/2014,9,0.008,0.9,0.005,0.043,43
5,1/10/2014,10,0.009,0.7,0.008,0.036,38
5,1/10/2014,11,0.010,0.7,0.011,0.035,39
5,1/10/2014,12,0.010,0.7,0.011,0.035,42
5,1/10/2014,13,0.010,0.7,0.011,0.038,46
5,1/10/2014,14,0.010,0.7,0.010,0.039,50
5,1/10/2014,15,0.010,0.6,0.019,0.026,43
5,1/10/2014,16,0.009,0.6,0.016,0.028,37
5,1/10/2014,17,0.009,0.6,0.009,0.038,38
5,1/10/2014,18,0.010,0.7,0.004,0.047,43
5,1/10/2014,19,0.010,0.9,0.003,0.050,51
5,1/10/2014,20,0.010,0.9,0.004,0.048,56
5,1/10/2014,21,0.010,1.2,0.003,0.052,55
5,1/10/2014,22,0.008,1.2,0.003,0.053,57
5,1/10/2014,23,0.010,1.3,0.003,0.052,60
5,1/11/2014,0,0.011,1.2,0.003,0.049,68
5,1/11/2014,1,0.010,1.1,0.003,0.047,78
5,1/11/2014,2,0.008,1.1,0.003,0.046,92
5,1/11/2014,3,0.009,0.9,0.003,0.042,70
5,1/11/2014,4,0.009,0.9,0.003,0.040,64
5,1/11/2014,5,0.008,0.9,0.003,0.040,60
5,1/11/2014,6,0.007,1.1,0.003,0.042,72
5,1/11/2014,7,0.007,1.4,0.003,0.049,80
5,1/11/2014,8,0.009,1.7,0.003,0.055,94
5,1/11/2014,9,0.012,1.8,0.004,0.056,105
5,1/11/2014,10,0.010,0.8,0.011,0.036,61
5,1/11/2014,11,0.009,0.7,0.011,0.039,50
5,1/11/2014,12,0.008,0.5,0.020,0.026,41
5,1/11/2014,13,0.008,0.5,0.020,0.024,27
5,1/11/2014,14,0.009,0.5,0.015,0.035,35
5,1/11/2014,15,0.011,0.6,0.013,0.040,46
5,1/11/2014,16,0.014,0.7,0.005,0.053,64
5,1/11/2014,17,0.010,0.6,0.004,0.049,48
5,1/11/2014,18,0.008,0.6,0.003,0.049,31
5,1/11/2014,19,0.011,0.7,0.003,0.049,41
5,1/11/2014,20,0.011,1.1,0.003,0.056,53
5,1/11/2014,21,0.011,1.0,0.003,0.055,50
5,1/11/2014,22,0.010,1.2,0.003,0.058,50
5,1/11/2014,23,0.012,1.3,0.003,0.056,57
5,1/12/2014,0,0.012,1.1,0.003,0.054,56
5,1/12/2014,1,0.010,1.3,0.003,0.054,65
5,1/12/2014,2,0.011,1.3,0.003,0.052,71
5,1/12/2014,3,0.013,1.4,0.003,0.051,88
5,1/12/2014,4,0.012,1.4,0.003,0.048,90
5,1/12/2014,5,0.012,1.5,0.003,0.050,97
5,1/12/2014,6,0.012,1.6,0.003,0.050,107
5,1/12/2014,7,0.013,1.4,0.004,0.050,115
5,1/12/2014,8,0.014,1.0,0.004,0.044,107
5,1/12/2014,9,0.011,1.0,0.004,0.039,98
5,1/12/2014,10,0.009,0.9,0.010,0.025,90
5,1/12/2014,11,0.014,0.9,0.018,0.018,100
5,1/12/2014,12,0.012,0.8,0.025,0.013,82
5,1/12/2014,13,0.011,0.8,0.028,0.012,75
5,1/12/2014,14,0.011,0.7,0.029,0.014,69
5,1/12/2014,15,0.010,0.5,0.030,0.012,52
5,1/12/2014,16,0.007,0.4,0.030,0.011,31
5,1/12/2014,17,0.006,0.3,0.030,0.009,21
5,1/12/2014,18,0.005,0.3,0.028,0.009,24
5,1/12/2014,19,0.005,0.3,0.026,0.010,24
5,1/12/2014,20,0.005,0.4,0.025,0.009,24
5,1/12/2014,21,0.005,0.4,0.023,0.010,24
5,1/12/2014,22,0.005,0.4,0.022,0.011,23
5,1/12/2014,23,0.005,0.4,0.024,0.008,22
5,1/13/2014,0,0.005,0.4,0.023,0.008,17
5,1/13/2014,1,0.006,0.4,0.023,0.007,17
5,1/13/2014,2,0.005,0.4,0.025,0.005,16
5,1/13/2014,3,0.005,0.4,0.025,0.005,13
5,1/13/2014,4,0.005,0.4,0.022,0.008,12
5,1/13/2014,5,0.006,0.4,0.014,0.020,14
5,1/13/2014,6,0.006,0.4,0.008,0.031,17
5,1/13/2014,7,0.005,0.7,0.004,0.040,24
5,1/13/2014,8,0.007,0.6,0.005,0.036,33
5,1/13/2014,9,0.006,0.5,0.011,0.029,32
5,1/13/2014,10,0.006,0.4,0.019,0.017,29
5,1/13/2014,11,0.005,0.4,0.022,0.016,27
5,1/13/2014,12,0.005,0.4,0.025,0.013,22
5,1/13/2014,13,0.005,0.4,0.026,0.013,14
5,1/13/2014,14,0.005,0.4,0.028,0.010,11
5,1/13/2014,15,0.005,0.4,0.028,0.010,18
5,1/13/2014,16,0.005,0.4,0.027,0.012,22
5,1/13/2014,17,0.006,0.4,0.020,0.021,25
5,1/13/2014,18,0.006,0.4,0.016,0.027,28
5,1/13/2014,19,0.006,0.5,0.014,0.030,29
5,1/13/2014,20,0.007,0.5,0.013,0.031,33
5,1/13/2014,21,0.007,0.6,0.009,0.036,34
5,1/13/2014,22,0.007,0.7,0.004,0.042,39
5,1/13/2014,23,0.007,0.6,0.011,0.031,36
5,1/14/2014,0,0.007,0.5,0.012,0.028,33
5,1/14/2014,1,0.006,0.6,0.007,0.034,34
5,1/14/2014,2,0.006,0.6,0.012,0.026,36
5,1/14/2014,3,0.007,0.7,0.005,0.037,38
5,1/14/2014,4,0.006,0.7,0.005,0.034,37
5,1/14/2014,5,0.006,0.7,0.004,0.034,39
5,1/14/2014,6,0.007,0.8,0.003,0.035,49
5,1/14/2014,7,0.006,0.9,0.003,0.037,54
5,1/14/2014,8,0.007,1.3,0.004,0.038,63
5,1/14/2014,9,0.009,1.1,0.004,0.045,82
5,1/14/2014,10,0.010,1.0,0.007,0.046,86
5,1/14/2014,11,0.007,0.6,0.014,0.030,47
5,1/14/2014,12,0.007,0.4,0.021,0.021,22
5,1/14/2014,13,0.007,0.5,0.025,0.018,25
5,1/14/2014,14,0.007,0.4,0.028,0.013,22
5,1/14/2014,15,0.009,0.9,0.017,0.045,31
5,1/14/2014,16,0.011,0.5,0.024,0.025,49
5,1/14/2014,17,0.009,0.5,0.018,0.029,38
5,1/14/2014,18,0.008,0.6,0.006,0.046,45
5,1/14/2014,19,0.008,0.6,0.006,0.045,42
5,1/14/2014,20,0.009,0.7,0.005,0.046,40
5,1/14/2014,21,0.008,0.7,0.007,0.041,53
5,1/14/2014,22,0.008,0.7,0.009,0.040,61
5,1/14/2014,23,0.008,0.7,0.008,0.041,65
5,1/15/2014,0,0.008,0.9,0.003,0.049,63
5,1/15/2014,1,0.007,0.9,0.003,0.047,68
5,1/15/2014,2,0.007,0.9,0.004,0.041,65
5,1/15/2014,3,0.007,0.9,0.006,0.035,62
5,1/15/2014,4,0.007,0.9,0.004,0.035,59
5,1/15/2014,5,0.007,1.0,0.003,0.038,65
5,1/15/2014,6,0.007,1.0,0.003,0.039,67
5,1/15/2014,7,0.006,1.5,0.004,0.040,73
5,1/15/2014,8,0.007,1.1,0.004,0.041,90
5,1/15/2014,9,0.010,1.3,0.004,0.046,92
5,1/15/2014,10,0.010,1.1,0.006,0.050,99
5,1/15/2014,11,0.010,0.8,0.008,0.048,78
5,1/15/2014,12,0.007,0.5,0.015,0.031,47
5,1/15/2014,13,0.009,0.6,0.016,0.032,37
5,1/15/2014,14,0.010,0.6,0.019,0.028,50
5,1/15/2014,15,0.012,0.6,0.026,0.019,61
5,1/15/2014,16,0.011,0.6,0.023,0.021,56
5,1/15/2014,17,0.011,0.6,0.014,0.035,65
5,1/15/2014,18,0.010,0.8,0.005,0.050,59
5,1/15/2014,19,0.010,0.9,0.005,0.049,65
5,1/15/2014,20,0.010,0.8,0.004,0.050,70
5,1/15/2014,21,0.010,1.7,0.003,0.072,81
5,1/15/2014,22,0.010,1.6,0.003,0.070,85
5,1/15/2014,23,0.009,1.4,0.003,0.067,75
5,1/16/2014,0,0.009,1.3,0.003,0.061,69
5,1/16/2014,1,0.009,1.4,0.003,0.060,73
5,1/16/2014,2,0.009,1.3,0.003,0.056,71
5,1/16/2014,3,0.010,1.2,0.003,0.052,69
5,1/16/2014,4,0.011,1.2,0.003,0.052,64
5,1/16/2014,5,0.011,1.1,0.003,0.051,65
5,1/16/2014,6,0.011,1.1,0.003,0.051,63
5,1/16/2014,7,0.012,1.1,0.003,0.052,68
5,1/16/2014,8,0.012,1.1,0.003,0.052,79
5,1/16/2014,9,0.012,1.1,0.004,0.050,93
5,1/16/2014,10,0.014,1.1,0.005,0.050,101
5,1/16/2014,11,0.015,1.1,0.006,0.051,119
5,1/16/2014,12,0.015,1.1,0.006,0.055,134
5,1/16/2014,13,0.018,1.1,0.009,0.053,153
5,1/16/2014,14,0.019,1.1,0.012,0.047,161
5,1/16/2014,15,0.019,1.0,0.016,0.041,153
5,1/16/2014,16,0.018,0.9,0.015,0.043,142
5,1/16/2014,17,0.018,1.0,0.010,0.050,144
5,1/16/2014,18,0.017,1.1,0.004,0.060,152
5,1/16/2014,19,0.017,1.7,0.004,0.071,165
5,1/16/2014,20,0.014,2.1,0.003,0.080,189
5,1/16/2014,21,0.014,1.7,0.003,0.065,185
5,1/16/2014,22,0.014,1.5,0.003,0.065,174
5,1/16/2014,23,0.012,1.5,0.003,0.062,184
5,1/17/2014,0,0.010,1.6,0.003,0.061,186
5,1/17/2014,1,0.010,1.5,0.003,0.058,178
5,1/17/2014,2,0.009,1.4,0.003,0.052,171
5,1/17/2014,3,0.009,1.7,0.003,0.055,178
5,1/17/2014,4,0.008,1.7,0.003,0.051,181
5,1/17/2014,5,0.007,1.9,0.003,0.050,190
5,1/17/2014,6,0.007,1.8,0.003,0.049,183
5,1/17/2014,7,0.007,1.9,0.003,0.048,158
5,1/17/2014,8,0.007,2.2,0.003,0.056,160
5,1/17/2014,9,0.007,2.0,0.004,0.042,160
5,1/17/2014,10,0.008,2.0,0.004,0.051,170
5,1/17/2014,11,0.010,2.1,0.005,0.066,228
5,1/17/2014,12,0.013,1.5,0.010,0.054,209
5,1/17/2014,13,0.012,0.9,0.015,0.038,99
5,1/17/2014,14,0.010,0.7,0.022,0.026,70
5,1/17/2014,15,0.010,0.6,0.026,0.023,51
5,1/17/2014,16,0.009,0.6,0.019,0.030,54
5,1/17/2014,17,0.009,0.6,0.007,0.045,64
5,1/17/2014,18,0.009,0.9,0.003,0.053,87
5,1/17/2014,19,0.010,1.0,0.003,0.055,89
5,1/17/2014,20,0.010,0.9,0.005,0.048,74
5,1/17/2014,21,0.008,0.8,0.012,0.037,66
5,1/17/2014,22,0.009,0.8,0.018,0.027,68
5,1/17/2014,23,0.009,0.8,0.018,0.026,66
5,1/18/2014,0,0.009,0.7,0.020,0.021,67
5,1/18/2014,1,0.009,0.7,0.023,0.015,58
5,1/18/2014,2,0.008,0.7,0.020,0.018,56
5,1/18/2014,3,0.008,0.8,0.017,0.021,60
5,1/18/2014,4,0.008,0.7,0.019,0.018,55
5,1/18/2014,5,0.008,0.7,0.015,0.025,50
5,1/18/2014,6,0.009,0.7,0.011,0.032,52
5,1/18/2014,7,0.009,0.8,0.008,0.036,54
5,1/18/2014,8,0.010,0.8,0.010,0.036,59
5,1/18/2014,9,0.011,0.9,0.012,0.033,75
5,1/18/2014,10,0.009,0.5,0.025,0.012,51
5,1/18/2014,11,0.008,0.5,0.026,0.010,41
5,1/18/2014,12,0.008,0.4,0.029,0.009,43
5,1/18/2014,13,0.007,0.4,0.030,0.007,33
5,1/18/2014,14,0.007,0.4,0.030,0.008,36
5,1/18/2014,15,0.008,0.4,0.029,0.009,46
5,1/18/2014,16,0.007,0.4,0.028,0.011,50
5,1/18/2014,17,0.008,0.5,0.025,0.014,45
5,1/18/2014,18,0.007,0.5,0.023,0.016,43
5,1/18/2014,19,0.007,0.5,0.023,0.015,51
5,1/18/2014,20,0.008,0.6,0.020,0.017,55
5,1/18/2014,21,0.008,0.6,0.020,0.017,57
5,1/18/2014,22,0.008,0.6,0.021,0.016,50
5,1/18/2014,23,0.008,0.6,0.020,0.017,45
5,1/19/2014,0,0.008,0.6,0.018,0.018,39
5,1/19/2014,1,0.008,0.6,0.017,0.017,44
5,1/19/2014,2,0.007,0.6,0.015,0.020,46
5,1/19/2014,3,0.008,0.6,0.020,0.014,47
5,1/19/2014,4,0.008,0.6,0.016,0.018,41
5,1/19/2014,5,0.008,0.6,0.016,0.019,41
5,1/19/2014,6,0.007,0.7,0.008,0.030,44
5,1/19/2014,7,0.008,0.8,0.004,0.040,49
5,1/19/2014,8,0.009,1.3,0.004,0.049,72
5,1/19/2014,9,0.010,1.1,0.008,0.041,71
5,1/19/2014,10,0.010,0.6,0.015,0.027,49
5,1/19/2014,11,0.009,0.6,0.018,0.024,44
5,1/19/2014,12,0.009,0.5,0.022,0.022,46
5,1/19/2014,13,0.010,0.6,0.020,0.024,41
5,1/19/2014,14,0.012,0.6,0.023,0.023,50
5,1/19/2014,15,0.011,0.6,0.023,0.024,53
5,1/19/2014,16,0.011,0.6,0.021,0.029,47
5,1/19/2014,17,0.012,0.7,0.013,0.036,50
5,1/19/2014,18,0.011,0.6,0.007,0.038,57
5,1/19/2014,19,0.011,0.7,0.006,0.043,52
5,1/19/2014,20,0.011,0.8,0.003,0.050,49
5,1/19/2014,21,0.011,0.9,0.003,0.051,51
5,1/19/2014,22,0.012,0.8,0.003,0.050,46
5,1/19/2014,23,0.011,0.7,0.003,0.048,46
5,1/20/2014,0,0.009,0.8,0.004,0.045,46
5,1/20/2014,1,0.009,0.7,0.007,0.039,41
5,1/20/2014,2,0.008,0.7,0.005,0.042,38
5,1/20/2014,3,0.008,0.7,0.005,0.040,44
5,1/20/2014,4,0.007,0.7,0.004,0.040,46
5,1/20/2014,5,0.007,0.7,0.004,0.041,43
5,1/20/2014,6,0.007,0.8,0.003,0.043,47
5,1/20/2014,7,0.007,0.9,0.003,0.044,51
5,1/20/2014,8,0.007,1.0,0.003,0.049,55
5,1/20/2014,9,0.008,1.1,0.004,0.051,61
5,1/20/2014,10,0.009,0.9,0.005,0.044,70
5,1/20/2014,11,0.009,0.9,0.005,0.048,82
5,1/20/2014,12,0.012,1.0,0.007,0.050,90
5,1/20/2014,13,0.011,1.0,0.008,0.047,115
5,1/20/2014,14,0.013,0.9,0.009,0.042,126
5,1/20/2014,15,0.010,1.0,0.007,0.047,114
5,1/20/2014,16,0.008,1.0,0.007,0.045,94
5,1/20/2014,17,0.009,0.9,0.015,0.029,106
5,1/20/2014,18,0.012,0.8,0.016,0.024,59
5,1/20/2014,19,0.010,0.6,0.021,0.018,51
5,1/20/2014,20,0.009,0.6,0.020,0.018,57
5,1/20/2014,21,0.008,0.6,0.018,0.022,64
5,1/20/2014,22,0.009,0.6,0.022,0.017,55
5,1/20/2014,23,0.008,0.6,0.024,0.015,49
5,1/21/2014,0,0.009,0.6,0.024,0.014,54
